Team,Manchester City_21_22,Liverpool_21_22,Chelsea_21_22,Arsenal_21_22,Manchester Utd_21_22,Tottenham_21_22,West Ham_21_22,Wolves_21_22,Brighton_21_22,Leicester City_21_22,Southampton_21_22,Aston Villa_21_22,Crystal Palace_21_22,Newcastle Utd_21_22,Brentford_21_22,Leeds United_21_22,Everton_21_22,Burnley_21_22,Watford_21_22,Norwich City_21_22
Watford_19_20,60.572270883631234,56.55086206239477,42.96510211788167,32.38826948140329,27.16615541441225,23.53720459187964,28.30194339616981,25.514701644346147,15.0,20.12461179749811,12.884098726725126,12.36931687685298,9.9498743710662,8.06225774829855,3.3166247903554,18.027756377319946,8.660254037844387,7.3484692283495345,9.643650760992955,17.204650534085253
Norwich City_19_20,66.9552089086428,62.048368229954285,49.8998997994986,38.897300677553446,33.25657829663178,30.364452901377952,33.54101966249684,34.828149534535996,24.228082879171435,22.293496809607955,18.973665961010276,18.027756377319946,15.7797338380595,8.306623862918075,9.433981132056603,11.445523142259598,5.744562646538029,15.427248620541512,1.0,10.862780491200215
Manchester City_20_21,11.74734012447073,15.0,9.539392014169456,19.949937343260004,25.39685019840059,28.337254630609507,26.153393661244042,32.58834147360065,38.34057902536163,39.496835316262995,39.20459156782532,40.17461885320133,43.05810028322197,50.39841267341661,49.25444142409901,58.463663928973865,53.04714883949938,50.16971197844373,57.706152185014034,66.58077800686922
Manchester Utd_20_21,24.166091947189145,18.138357147217054,14.594519519326424,12.409673645990857,14.317821063276353,19.313207915827967,12.083045973594572,32.64965543462902,32.49615361854384,23.366642891095847,27.477263328068172,28.035691537752374,31.400636936215164,37.013511046643494,37.656340767525464,42.7551166528639,39.370039370059054,41.773197148410844,44.384682042344295,53.9351462406472
Leicester City_20_21,25.573423705088842,22.64950330581225,10.344080432788601,3.7416573867739413,8.774964387392123,12.449899597988733,10.0,23.021728866442675,24.859605789312106,22.978250586152114,23.08679276123039,24.124676163629637,27.459060435491963,34.0,33.436506994600975,41.737273509418415,36.68787265568828,35.958309192730404,41.49698784249286,50.40833264451424
West Ham_20_21,32.14031735997639,29.154759474226502,15.684387141358123,3.605551275463989,3.7416573867739413,5.830951894845301,7.54983443527075,18.193405398660254,18.466185312619388,18.466185312619388,16.792855623746664,18.027756377319946,21.42428528562855,27.874719729532707,27.03701166919155,36.235341863986875,30.643106892089126,29.563490998188964,35.34119409414458,44.0
Chelsea_20_21,30.347981810987037,27.386127875258307,12.727922061357855,6.4031242374328485,7.0710678118654755,9.273618495495704,8.774964387392123,17.97220075561143,19.1049731745428,20.615528128088304,18.601075237738275,19.4164878389476,22.15851980616034,29.88310559496787,28.478061731796284,38.79432948254165,32.41913015489465,29.899832775452108,36.945906403822335,46.216880033165374
Everton_20_21,35.91656999213594,32.264531609803356,19.87460691435179,7.0710678118654755,2.23606797749979,3.3166247903554,6.324555320336759,19.339079605813716,17.146428199482248,14.2828568570857,13.152946437965905,14.491376746189438,18.275666882497067,23.83275057562597,23.53720459187964,31.78049716414141,26.645825188948457,27.2213151776324,31.464265445104548,40.06245124802026
Liverpool_20_21,34.42382895611701,29.086079144497972,19.28730152198591,10.246950765959598,6.164414002968976,10.392304845413264,1.7320508075688772,25.238858928247925,22.02271554554524,12.449899597988733,15.556349186104045,15.905973720586866,19.209372712298546,25.199206336708304,25.553864678361276,32.07802986469088,27.51363298439521,29.899832775452108,32.449961479175904,42.30839160261236
Tottenham_20_21,33.83784863137726,30.033314835362415,16.30950643030009,9.219544457292887,6.48074069840786,8.366600265340756,7.0,18.411952639521967,17.11724276862369,17.11724276862369,15.165750888103101,15.652475842498529,18.193405398660254,26.248809496813376,24.879710609249457,35.22782990761707,28.61817604250837,26.645825188948457,33.12099032335839,42.8485705712571
Aston Villa_20_21,35.6931365951495,32.38826948140329,17.97220075561143,9.695359714832659,6.708203932499369,6.557438524302,8.717797887081348,15.684387141358123,14.352700094407323,17.204650534085253,13.601470508735444,14.352700094407323,16.911534525287763,24.899799195977465,23.194827009486403,34.322004603461025,27.386127875258307,24.596747752497688,31.78049716414141,41.09744517606904
Leeds United_20_21,44.14748010928823,38.13135192987524,29.765752132274432,19.209372712298546,13.92838827718412,15.297058540778355,11.704699910719626,30.24896692450835,23.515952032609693,3.605551275463989,12.884098726725126,12.68857754044952,15.84297951775486,18.138357147217054,20.46948949045872,22.561028345356956,20.074859899884732,27.53179979587241,25.079872407968907,34.75629439396553
Arsenal_20_21,43.41658669218482,40.66939881532551,25.37715508089904,17.46424919657298,14.071247279470288,10.770329614269007,16.34013463836819,11.0,6.4031242374328485,19.261360284258224,11.224972160321824,11.874342087037917,12.84523257866513,21.236760581595302,17.916472867168917,32.01562118716424,23.515952032609693,16.911534525287763,27.073972741361768,35.6931365951495
Wolves_20_21,49.48737212663449,46.51881339845203,31.843366656181317,21.42428528562855,17.204650534085253,12.727922061357855,19.72308292331602,14.035668847618199,4.123105625617661,17.804493814764857,7.874007874011811,9.1104335791443,10.04987562112089,15.394804318340652,12.041594578792296,26.1725046566048,17.916472867168917,12.649110640673518,21.236760581595302,28.600699292150182
Crystal Palace_20_21,53.16013544000805,48.774993593028796,36.72873534441391,24.413111231467404,19.05255888325765,16.0312195418814,20.149441679609886,24.859605789312106,15.556349186104045,11.045361017187261,6.708203932499369,7.483314773547883,9.695359714832659,7.3484692283495345,9.055385138137417,15.811388300841896,10.488088481701515,17.05872210923198,15.0996688705415,22.825424421026653
Southampton_20_21,53.19774431308154,48.4458460551573,36.72873534441391,24.899799195977465,19.261360284258224,16.76305461424021,19.748417658131498,26.038433132583073,16.431676725154983,9.486832980505138,6.4031242374328485,6.324555320336759,8.12403840463596,6.164414002968976,8.366600265340756,14.89966442575134,9.055385138137417,16.822603841260722,14.0,22.912878474779202
Burnley_20_21,57.706152185014034,55.29014378711634,39.8622628559895,30.495901363953813,26.70205984563738,22.11334438749598,29.223278392404914,16.73320053068151,8.831760866327848,26.038433132583073,16.15549442140351,16.673332000533065,15.362291495737216,18.275666882497067,13.416407864998739,28.6705423736629,19.79898987322333,8.306623862918075,20.92844953645635,25.67099530598687
Brighton_20_21,54.01851534427802,50.48762224545735,36.069377593742864,26.795522013948524,22.02271554554524,18.35755975068582,23.452078799117146,18.547236990991408,8.12403840463596,19.131126469708992,9.848857801796104,9.486832980505138,7.211102550927978,13.19090595827292,8.246211251235321,24.372115213907882,14.696938456699069,6.4031242374328485,17.029386365926403,25.357444666211933
Newcastle Utd_20_21,59.2452529743945,54.74486277268398,42.17819341792628,30.822070014844883,25.317977802344327,22.15851980616034,26.076809620810597,27.53179979587241,17.029386365926403,16.1245154965971,11.0,10.488088481701515,9.273618495495704,2.8284271247461903,3.1622776601683795,13.490737563232042,4.69041575982343,12.36931687685298,8.12403840463596,16.881943016134134
Fulham_20_21,60.0416522091123,56.72741841473134,42.0,32.93933818400121,28.319604517012593,24.413111231467404,29.8496231131986,21.840329667841555,12.36931687685298,24.55605831561735,15.684387141358123,15.264337522473747,12.36931687685298,15.066519173319364,9.643650760992955,25.317977802344327,15.652475842498529,1.4142135623730951,16.0312195418814,22.40535650240808
West Brom_20_21,76.4591394144611,71.40728254176881,59.70762095411272,48.12483766206386,42.555845661906424,39.61060464067672,42.871902220452036,43.88621651498338,33.555923471125034,30.757112998459398,28.583211855912904,27.85677655436824,25.96150997149434,17.378147196982766,19.339079605813716,13.490737563232042,15.033296378372908,24.228082879171435,10.770329614269007,5.385164807134504
Sheffield Utd_20_21,74.49161026585477,70.41306696913578,56.621550667568265,46.78675026115834,41.593268686170845,37.97367509209505,42.485291572496,36.91882988394946,27.440845468024488,33.36165463522455,27.313000567495326,26.476404589747453,23.2163735324878,19.519221295943137,17.05872210923198,23.769728648009426,17.74823934929885,15.165750888103101,13.601470508735444,13.416407864998739
