Team,Manchester City_21_22,Liverpool_21_22,Chelsea_21_22,Tottenham_21_22,Arsenal_21_22,West Ham_21_22,Manchester Utd_21_22,Wolves_21_22,Brighton_21_22,Leicester City_21_22,Southampton_21_22,Crystal Palace_21_22,Aston Villa_21_22,Brentford_21_22,Leeds United_21_22,Everton_21_22,Burnley_21_22,Watford_21_22,Newcastle Utd_21_22,Norwich City_21_22
Burnley_17_18,37.456641600656084,35.185224171518364,26.739483914241877,11.045361017187261,17.11724276862369,21.494185260204677,18.466185312619388,3.0,7.0710678118654755,26.551836094703507,16.911534525287763,19.748417658131498,20.149441679609886,17.46424919657298,25.317977802344327,23.57965224510319,21.97726097583591,30.24896692450835,33.481338085566414,36.851051545376556
Leicester City_17_18,35.9722114972099,29.206163733020468,25.495097567963924,11.532562594670797,9.899494936611665,10.344080432788601,5.477225575051661,20.248456731316587,12.767145334803704,8.12403840463596,6.708203932499369,4.123105625617661,5.385164807134504,7.211102550927978,11.916375287812984,11.180339887498949,18.49324200890693,17.832554500127006,22.22611077089287,31.12876483254676
Everton_17_18,39.774363602702685,33.95585369269929,29.017236257093817,11.0,13.038404810405298,15.066519173319364,9.486832980505138,17.029386365926403,9.539392014169456,12.24744871391589,3.0,6.4031242374328485,5.385164807134504,4.0,10.295630140987,9.433981132056603,14.89966442575134,16.431676725154983,20.248456731316587,27.2213151776324
Watford_17_18,40.47221268969612,33.27160951922825,30.430248109405877,15.84297951775486,14.696938456699069,14.45683229480096,9.695359714832659,24.08318915758459,16.401219466856727,5.477225575051661,7.14142842854285,5.385164807134504,4.123105625617661,7.3484692283495345,7.0710678118654755,7.810249675906654,17.72004514666935,13.490737563232042,17.72004514666935,27.331300737432898
Huddersfield_17_18,47.095647357266465,41.38840417314975,36.193922141707716,17.233687939614086,20.445048300260872,22.516660498395403,16.911534525287763,18.81488772222678,12.449899597988733,17.029386365926403,6.4031242374328485,11.180339887498949,9.0,6.324555320336759,9.273618495495704,7.810249675906654,9.899494936611665,13.038404810405298,15.684387141358123,20.322401432901575
Brighton_17_18,48.02082881417188,43.116122274620196,36.68787265568828,18.627936010197157,22.80350850198276,25.632011235952593,20.639767440550294,14.2828568570857,10.04987562112089,23.021728866442675,10.723805294763608,15.0,14.035668847618199,10.488088481701515,16.673332000533065,13.601470508735444,7.874007874011811,18.384776310850235,20.73644135332772,23.043437243605826
Stoke City_17_18,50.24937810560445,43.05810028322197,40.162171256046406,23.53720459187964,24.1039415863879,24.24871130596428,19.209372712298546,28.861739379323623,21.633307652783937,13.152946437965905,11.74734012447073,12.884098726725126,10.295630140987,11.445523142259598,3.0,6.164414002968976,15.524174696260024,6.082762530298219,8.774964387392123,18.275666882497067
Southampton_17_18,47.391982444291145,41.19465984809196,36.24913792078372,19.0,21.213203435596427,22.869193252058544,17.72004514666935,19.44222209522358,12.767145334803704,17.146428199482248,6.4031242374328485,9.848857801796104,8.306623862918075,5.656854249492381,10.295630140987,6.4031242374328485,6.164414002968976,11.575836902790225,14.7648230602334,20.518284528683193
Newcastle Utd_17_18,48.703182647543684,42.532340636273474,37.52332607858744,20.223748416156685,22.58317958127243,24.269322199023193,19.131126469708992,19.949937343260004,13.601470508735444,18.384776310850235,7.810249675906654,11.180339887498949,9.643650760992955,7.0710678118654755,11.045361017187261,7.14142842854285,4.898979485566356,11.489125293076057,14.352700094407323,19.519221295943137
Crystal Palace_17_18,50.12983143797713,43.9089968002003,39.05124837953327,21.2602916254693,23.727621035409346,25.337718918639855,20.024984394500787,21.42428528562855,15.165750888103101,18.57417562100671,8.717797887081348,12.24744871391589,10.295630140987,8.06225774829855,10.04987562112089,6.782329983125268,5.744562646538029,10.246950765959598,12.68857754044952,17.549928774784245
West Ham_17_18,50.40833264451424,43.31281565541543,39.91240408695021,23.15167380558045,24.06241883103193,24.535688292770594,19.4164878389476,26.888659319497503,19.748417658131498,14.45683229480096,10.198039027185569,11.74734012447073,9.273618495495704,9.643650760992955,4.58257569495584,3.7416573867739413,11.874342087037917,4.58257569495584,8.06225774829855,17.204650534085253
Bournemouth_17_18,50.38849074937649,44.15880433163923,39.230090491866065,21.77154105707724,24.186773244895647,25.80697580112788,20.615528128088304,21.283796653792763,15.165750888103101,19.313207915827967,9.273618495495704,12.569805089976535,10.862780491200215,8.54400374531753,11.180339887498949,7.483314773547883,4.358898943540674,10.723805294763608,13.152946437965905,17.832554500127006
West Brom_17_18,53.094255809833136,47.47630988187688,41.701318923986086,24.372115213907882,27.65863337187866,29.832867780352597,24.839484696748443,20.223748416156685,15.937377450509228,24.919871588754223,13.784048752090222,17.26267650163207,16.06237840420901,13.152946437965905,17.11724276862369,13.416407864998739,3.3166247903554,15.84297951775486,17.349351572897472,18.708286933869708
Swansea City_17_18,57.706152185014034,51.87484939737175,46.411205543489174,28.337254630609507,31.68595903550972,33.66006535941367,28.39013913315678,24.819347291981714,20.615528128088304,27.09243436828813,17.05872210923198,20.615528128088304,18.894443627691185,16.431676725154983,17.72004514666935,14.866068747318506,6.782329983125268,15.033296378372908,15.033296378372908,13.674794331177344
Liverpool_18_19,6.4031242374328485,16.1245154965971,14.317821063276353,32.61901286060018,29.58039891549808,29.698484809834994,34.36568055487916,39.230090491866065,39.67366884975475,42.67317658670374,44.27188724235731,42.49705872175156,44.474711915874174,44.955533585978046,50.60632371551998,50.299105359837164,54.415071441651165,57.0,61.424750711744856,69.51258878793107
Manchester City_18_19,5.830951894845301,5.744562646538029,12.24744871391589,31.12876483254676,25.80697580112788,24.06241883103193,29.631064780058107,40.32369030731191,38.40572873934304,35.805027579936315,40.311288741492746,37.376463182061514,39.50949253027682,40.890096600521744,45.32107677449864,45.221676218380054,51.0098029794274,51.24451190127583,55.767373974394744,65.33758489567853
Tottenham_18_19,13.038404810405298,9.9498743710662,7.615773105863909,19.467922333931785,14.696938456699069,13.892443989449804,18.81488772222678,30.133038346638727,27.80287754891569,26.419689627245813,29.715315916207253,27.586228448267445,29.34280150224242,30.430248109405877,34.84250278036869,35.11409973215888,41.060930335295616,41.49698784249286,45.8475735453906,54.58021619598075
Chelsea_18_19,15.297058540778355,14.177446878757825,5.477225575051661,16.0312195418814,13.038404810405298,14.247806848775006,18.05547008526779,24.20743687382041,23.2163735324878,27.313000567495326,27.440845468024488,26.019223662515376,27.874719729532707,28.142494558940577,34.14674215792775,33.66006535941367,37.76241517699841,40.52159917870962,44.87761134463375,52.65928218272634
Arsenal_18_19,23.430749027719962,16.1245154965971,16.522711641858304,17.204650534085253,10.723805294763608,7.0710678118654755,11.704699910719626,29.9833287011299,24.939927826679853,16.0312195418814,22.80350850198276,19.849433241279208,21.307275752662516,23.430749027719962,25.709920264364882,26.645825188948457,34.713109915419565,32.202484376209235,36.45545226711637,46.216880033165374
