Team,Manchester City_21_22,Liverpool_21_22,Chelsea_21_22,Arsenal_21_22,Manchester Utd_21_22,West Ham_21_22,Tottenham_21_22,Wolves_21_22,Aston Villa_21_22,Leicester City_21_22,Southampton_21_22,Brighton_21_22,Newcastle Utd_21_22,Crystal Palace_21_22,Everton_21_22,Brentford_21_22,Leeds United_21_22,Burnley_21_22,Watford_21_22,Norwich City_21_22
Bournemouth_18_19,51.58488150611572,52.09606511052442,40.607881008493905,24.55605831561735,20.024984394500787,19.519221295943137,17.4928556845359,29.274562336608895,11.357816691600547,4.898979485566356,8.12403840463596,20.024984394500787,6.782329983125268,10.816653826391969,12.767145334803704,15.394804318340652,19.261360284258224,22.912878474779202,18.708286933869708,29.546573405388315
Everton_18_19,48.54894437575342,49.85980344927164,36.45545226711637,20.904544960366874,16.881943016134134,16.401219466856727,14.0,21.18962010041709,5.385164807134504,9.695359714832659,3.4641016151377544,12.206555615733702,9.16515138991168,3.3166247903554,13.30413469565007,13.674794331177344,25.15949125081825,18.466185312619388,19.949937343260004,31.89043743820395
Leicester City_18_19,51.19570294468082,52.97169055259611,38.897300677553446,23.043437243605826,19.621416870348583,19.519221295943137,16.673332000533065,18.788294228055936,9.0,13.416407864998739,4.69041575982343,8.54400374531753,9.055385138137417,5.385164807134504,11.789826122551595,11.180339887498949,24.879710609249457,14.866068747318506,18.384776310850235,29.68164415931166
Crystal Palace_18_19,52.04805471869242,53.98147830506312,39.45883931389772,24.515301344262525,21.42428528562855,21.236760581595302,18.601075237738275,17.11724276862369,11.0,16.673332000533065,8.366600265340756,6.557438524302,12.083045973594572,6.708203932499369,13.152946437965905,11.532562594670797,27.0,13.076696830622021,19.026297590440446,30.380915061926625
Burnley_18_19,57.844619455918284,58.93216439263028,46.281745861624536,29.563490998188964,25.573423705088842,25.41653005427767,22.693611435820433,27.820855486487112,15.427248620541512,12.68857754044952,9.1104335791443,17.029386365926403,1.7320508075688772,11.661903789690601,5.477225575051661,8.246211251235321,14.89966442575134,16.186414056238647,11.874342087037917,22.22611077089287
Newcastle Utd_18_19,57.73214009544424,60.249481325568276,45.088801270381985,29.9833287011299,27.586228448267445,27.80287754891569,24.779023386727733,16.278820596099706,18.138357147217054,23.065125189341593,14.071247279470288,5.744562646538029,15.556349186104045,13.74772708486752,14.247806848775006,11.180339887498949,27.910571473905726,8.306623862918075,18.601075237738275,27.586228448267445
Brighton_18_19,57.63679380395825,59.16924876994806,45.32107677449864,29.5296461204668,25.96150997149434,25.729360660537214,23.0,22.759613353482084,14.7648230602334,16.583123951777,9.433981132056603,11.224972160321824,7.810249675906654,9.055385138137417,6.324555320336759,4.69041575982343,20.396078054371138,9.695359714832659,12.206555615733702,23.62202362203543
Cardiff City_18_19,66.53570470055908,67.70524351924303,54.872579673275794,37.960505792204614,34.19064199455752,34.132096331752024,31.272991542223778,32.66496594212215,23.895606290697042,21.118712081942874,17.378147196982766,21.563858652847824,10.488088481701515,19.1049731745428,6.4031242374328485,8.306623862918075,10.04987562112089,14.866068747318506,6.6332495807108,13.45362404707371
Southampton_18_19,62.457985878508765,63.608175575157006,50.368641037852115,34.336569426778794,30.479501308256342,30.14962686336267,27.53179979587241,28.30194339616981,19.209372712298546,18.439088914585774,13.490737563232042,16.76305461424021,8.12403840463596,13.45362404707371,1.7320508075688772,2.23606797749979,15.066519173319364,10.44030650891055,6.48074069840786,18.35755975068582
Fulham_18_19,76.03288762108144,76.30203142774116,64.69157595854347,48.425200051213004,44.19275958796871,43.73785545725808,41.42463035441596,44.46346815083142,33.66006535941367,29.017236257093817,28.071337695236398,33.12099032335839,20.688160865577203,28.61817604250837,16.401219466856727,18.411952639521967,6.708203932499369,23.68543856465402,11.224972160321824,10.44030650891055
