Team,Manchester City_21_22,Liverpool_21_22,Chelsea_21_22,Arsenal_21_22,Manchester Utd_21_22,West Ham_21_22,Tottenham_21_22,Wolves_21_22,Brighton_21_22,Aston Villa_21_22,Leicester City_21_22,Southampton_21_22,Crystal Palace_21_22,Brentford_21_22,Leeds United_21_22,Everton_21_22,Newcastle Utd_21_22,Burnley_21_22,Norwich City_21_22,Watford_21_22
Norwich City_19_20,61.741396161732524,55.92852581643825,46.411205543489174,34.19064199455752,31.575306807693888,33.391615714128,27.85677655436824,34.539832078341085,27.2213151776324,18.708286933869708,19.519221295943137,16.06237840420901,17.378147196982766,13.076696830622021,10.488088481701515,12.206555615733702,4.58257569495584,16.401219466856727,9.219544457292887,4.242640687119285
Manchester City_20_21,12.569805089976535,15.937377450509228,7.874007874011811,17.97220075561143,21.18962010041709,20.71231517720798,25.41653005427767,29.0,29.68164415931166,33.37663853655727,36.15245496505044,36.24913792078372,34.92849839314596,39.20459156782532,42.731721238442994,39.81205847478876,47.80167361086848,42.930175867331364,54.92722457943783,48.518037882832814
Manchester Utd_20_21,20.09975124224178,14.966629547095765,10.099504938362077,13.152946437965905,12.041594578792296,9.1104335791443,19.79898987322333,30.479501308256342,27.2213151776324,24.041630560342615,24.186773244895647,28.460498941515414,25.96150997149434,31.0322412983658,32.526911934581186,30.479501308256342,38.06573262134856,37.53664875824692,46.87216658103186,39.57271787481876
Leicester City_20_21,23.769728648009426,20.808652046684813,10.04987562112089,5.830951894845301,7.0710678118654755,7.3484692283495345,13.152946437965905,22.978250586152114,20.09975124224178,19.72308292331602,22.135943621178654,23.2163735324878,21.656407827707714,26.038433132583073,28.792360097775937,26.267851073127396,34.08812109811862,31.654383582688826,41.8568990729127,35.22782990761707
Liverpool_20_21,22.825424421026653,18.027756377319946,8.774964387392123,9.055385138137417,8.831760866327848,6.164414002968976,16.0312195418814,26.0,22.44994432064365,20.322401432901575,21.77154105707724,24.392621835300936,21.93171219946131,27.09243436828813,29.478805945967352,26.795522013948524,34.72751070837067,32.77193921634788,43.31281565541543,35.79106033634656
West Ham_20_21,30.805843601498726,27.51363298439521,16.34013463836819,3.1622776601683795,2.8284271247461903,7.3484692283495345,6.4031242374328485,19.026297590440446,14.491376746189438,13.379088160259652,17.146428199482248,16.401219466856727,15.524174696260024,19.235384061671343,22.338307903688676,19.79898987322333,27.49545416973504,25.25866188063018,34.84250278036869,28.61817604250837
Everton_20_21,32.4037034920393,28.600699292150182,18.05547008526779,5.385164807134504,2.23606797749979,7.0,6.164414002968976,20.074859899884732,14.798648586948742,11.575836902790225,15.0,14.966629547095765,13.92838827718412,17.69180601295413,20.346989949375804,18.027756377319946,25.632011235952593,24.43358344574123,33.27160951922825,26.94438717061496
Tottenham_20_21,28.372521918222215,25.238858928247925,12.449899597988733,4.69041575982343,8.246211251235321,9.486832980505138,10.63014581273465,17.832554500127006,14.352700094407323,16.583123951777,21.02379604162864,19.1049731745428,17.69180601295413,22.045407685048602,26.28687885618983,22.715633383201094,30.854497241083024,25.80697580112788,38.18376618407357,31.160872901765764
Chelsea_20_21,28.705400188814647,25.37715508089904,12.884098726725126,4.123105625617661,7.280109889280518,8.660254037844387,10.0,18.138357147217054,14.317821063276353,15.811388300841896,20.12461179749811,18.49324200890693,17.029386365926403,21.42428528562855,25.495097567963924,22.02271554554524,30.14962686336267,25.553864678361276,37.589892258425,30.56141357987225
Aston Villa_20_21,29.068883707497267,25.553864678361276,13.379088160259652,3.7416573867739413,6.324555320336759,7.874007874011811,9.433981132056603,18.49324200890693,14.352700094407323,15.066519173319364,19.235384061671343,17.916472867168917,16.401219466856727,20.83266665599966,24.71841418861655,21.354156504062622,29.46183972531247,25.337718918639855,37.013511046643494,29.9833287011299
Leeds United_20_21,38.17066936798463,31.89043743820395,24.71841418861655,15.297058540778355,10.198039027185569,9.899494936611665,14.035668847618199,28.39013913315678,21.307275752662516,9.1104335791443,6.164414002968976,14.45683229480096,11.357816691600547,15.937377450509228,15.066519173319364,14.142135623730951,20.688160865577203,25.099800796022265,30.495901363953813,22.869193252058544
Arsenal_20_21,37.881393849751625,35.482389998420345,22.20360331117452,11.045361017187261,13.92838827718412,17.204650534085253,8.660254037844387,9.899494936611665,4.242640687119285,14.177446878757825,21.400934559032695,13.45362404707371,14.45683229480096,16.24807680927192,22.47220505424423,18.384776310850235,25.729360660537214,17.146428199482248,30.822070014844883,25.15949125081825
Southampton_20_21,43.93176527297759,39.06404996924922,29.189039038652847,16.401219466856727,13.379088160259652,16.0312195418814,10.677078252031311,22.912878474779202,15.264337522473747,3.4641016151377544,8.306623862918075,5.830951894845301,6.164414002968976,7.280109889280518,8.717797887081348,7.14142842854285,13.96424004376894,17.0,22.11334438749598,15.748015748023622
Crystal Palace_20_21,45.09988913511872,40.570925550201586,30.331501776206203,17.11724276862369,14.52583904633395,17.578395831246947,10.677078252031311,22.11334438749598,14.594519519326424,4.898979485566356,10.04987562112089,5.0990195135927845,7.0710678118654755,6.4031242374328485,8.48528137423857,7.14142842854285,13.379088160259652,16.0312195418814,20.71231517720798,15.0996688705415
Wolves_20_21,46.74398357008097,43.04648650006177,31.12876483254676,18.05547008526779,17.72004514666935,21.118712081942874,11.357816691600547,16.61324772583615,8.94427190999916,9.0,16.431676725154983,4.358898943540674,8.774964387392123,6.164414002968976,13.0,9.486832980505138,15.297058540778355,9.695359714832659,19.8997487421324,14.866068747318506
Brighton_20_21,46.69047011971501,42.80186911806539,30.757112998459398,18.466185312619388,18.466185312619388,21.42428528562855,12.649110640673518,16.401219466856727,8.54400374531753,9.695359714832659,17.233687939614086,5.477225575051661,8.602325267042627,7.14142842854285,14.352700094407323,10.04987562112089,16.15549442140351,8.06225774829855,21.0,15.033296378372908
Burnley_20_21,54.26785420486054,51.58488150611572,38.79432948254165,25.92296279363144,26.645825188948457,30.430248109405877,19.1049731745428,17.029386365926403,12.884098726725126,18.466185312619388,25.37715508089904,13.152946437965905,17.74823934929885,13.038404810405298,19.1049731745428,16.673332000533065,18.708286933869708,8.48528137423857,17.4928556845359,17.0
Newcastle Utd_20_21,52.04805471869242,47.54997371187496,36.4828726939094,23.53720459187964,22.090722034374522,24.939927826679853,16.76305461424021,22.67156809750927,15.297058540778355,10.344080432788601,15.684387141358123,5.385164807134504,9.433981132056603,3.1622776601683795,8.660254037844387,6.324555320336759,9.16515138991168,8.831760866327848,14.071247279470288,8.660254037844387
Fulham_20_21,58.08614292583042,53.98147830506312,42.0,30.01666203960727,29.8496231131986,32.57299494980466,23.790754506740637,23.68543856465402,18.027756377319946,18.867962264113206,24.596747752497688,13.784048752090222,16.911534525287763,12.36931687685298,17.549928774784245,14.798648586948742,15.066519173319364,4.123105625617661,14.594519519326424,11.661903789690601
West Brom_20_21,68.94200461257273,63.12685640834652,53.99073994677235,41.400483088968905,38.52272056851645,40.47221268969612,34.713109915419565,41.352146256270665,34.49637662132068,26.13426869074396,25.88435821108957,23.600847442411894,25.238858928247925,20.639767440550294,16.822603841260722,19.8997487421324,11.661903789690601,23.62202362203543,9.486832980505138,12.449899597988733
Sheffield Utd_20_21,64.10148204214939,59.67411499134277,48.05205510693585,35.832945734337834,35.185224171518364,37.815340802378074,29.274562336608895,29.631064780058107,24.20743687382041,23.345235059857504,27.85677655436824,18.466185312619388,21.42428528562855,16.30950643030009,19.4164878389476,18.05547008526779,15.165750888103101,10.392304845413264,11.224972160321824,11.532562594670797
