Team,Chelsea_21_22,Manchester City_21_22,Liverpool_21_22,West Ham_21_22,Arsenal_21_22,Tottenham_21_22,Wolves_21_22,Manchester Utd_21_22,Brighton_21_22,Leicester City_21_22,Brentford_21_22,Crystal Palace_21_22,Aston Villa_21_22,Everton_21_22,Southampton_21_22,Watford_21_22,Leeds United_21_22,Burnley_21_22,Norwich City_21_22,Newcastle Utd_21_22
Everton_17_18,34.307433596816885,30.430248109405877,34.942810419312295,19.6468827043885,15.684387141358123,14.866068747318506,17.916472867168917,11.661903789690601,15.264337522473747,10.488088481701515,12.36931687685298,11.532562594670797,9.486832980505138,9.055385138137417,10.392304845413264,6.48074069840786,8.06225774829855,8.306623862918075,6.782329983125268,6.4031242374328485
West Brom_17_18,31.591137997862628,27.51363298439521,34.55430508634199,18.681541692269406,13.152946437965905,11.575836902790225,11.575836902790225,13.379088160259652,8.831760866327848,12.84523257866513,8.831760866327848,10.295630140987,9.643650760992955,7.280109889280518,3.3166247903554,9.643650760992955,2.449489742783178,4.242640687119285,8.774964387392123,12.24744871391589
West Ham_17_18,34.66987164671943,30.773365106858236,35.749125863438955,20.322401432901575,16.09347693943108,15.033296378372908,17.204650534085253,12.68857754044952,14.422205101855956,11.704699910719626,11.916375287812984,11.575836902790225,9.848857801796104,8.774964387392123,9.0,7.0,6.324555320336759,6.324555320336759,5.196152422706632,5.830951894845301
Swansea City_17_18,33.421549934136806,29.393876913398138,37.429934544425805,22.045407685048602,16.24807680927192,14.45683229480096,12.449899597988733,18.05547008526779,10.344080432788601,17.72004514666935,12.36931687685298,14.45683229480096,14.352700094407323,11.916375287812984,7.0710678118654755,14.7648230602334,7.681145747868608,8.660254037844387,12.0,16.401219466856727
Crystal Palace_17_18,37.589892258425,33.555923471125034,39.45883931389772,23.706539182259394,18.384776310850235,16.881943016134134,18.138357147217054,16.673332000533065,15.394804318340652,15.748015748023622,14.45683229480096,14.866068747318506,13.416407864998739,11.74734012447073,9.695359714832659,11.224972160321824,7.54983443527075,8.06225774829855,2.449489742783178,8.306623862918075
Manchester City_18_19,10.295630140987,14.45683229480096,9.273618495495704,22.825424421026653,30.215889859476256,32.28002478313795,32.526911934581186,30.643106892089126,33.97057550292606,31.827660925679098,32.155870381627054,31.591137997862628,33.18132004607411,34.655446902326915,38.09199390948182,36.45545226711637,39.21734310225516,39.06404996924922,47.4236228055175,45.18849411078001
Liverpool_18_19,5.830951894845301,4.58257569495584,15.165750888103101,15.0,19.1049731745428,20.83266665599966,20.346989949375804,23.2163735324878,22.40535650240808,24.186773244895647,22.67156809750927,23.108440016582687,24.677925358506133,25.475478405713993,27.477263328068172,28.722813232690143,29.359836511806396,29.966648127543394,37.69615364994153,37.76241517699841
Tottenham_18_19,10.0,5.744562646538029,16.1245154965971,8.660254037844387,12.206555615733702,14.142135623730951,14.89966442575134,16.401219466856727,16.55294535724685,17.233687939614086,16.3707055437449,16.61324772583615,17.916472867168917,18.841443681416774,21.18962010041709,21.97726097583591,22.93468988235943,23.706539182259394,30.870698080866262,31.04834939252005
Chelsea_18_19,7.0,4.242640687119285,11.0,8.12403840463596,15.165750888103101,17.233687939614086,17.916472867168917,16.431676725154983,19.1049731745428,17.549928774784245,17.349351572897472,17.0,18.547236990991408,19.849433241279208,23.108440016582687,22.22611077089287,24.351591323771842,24.515301344262525,32.526911934581186,31.25699921617557
Arsenal_18_19,11.789826122551595,9.273618495495704,12.12435565298214,5.656854249492381,13.638181696985855,15.84297951775486,17.916472867168917,12.884098726725126,18.466185312619388,13.92838827718412,15.588457268119896,14.52583904633395,15.684387141358123,17.435595774162696,21.494185260204677,18.973665961010276,22.293496809607955,22.38302928559939,29.765752132274432,27.910571473905726
Everton_18_19,16.881943016134134,12.727922061357855,20.322401432901575,4.242640687119285,5.477225575051661,7.280109889280518,8.774964387392123,8.12403840463596,9.0,8.94427190999916,7.0,7.280109889280518,8.717797887081348,9.486832980505138,12.409673645990857,12.884098726725126,13.74772708486752,14.317821063276353,21.95449840010015,21.840329667841555
Manchester Utd_18_19,21.400934559032695,17.578395831246947,22.58317958127243,6.708203932499369,6.708203932499369,8.12403840463596,12.083045973594572,3.3166247903554,11.045361017187261,3.605551275463989,7.0710678118654755,5.477225575051661,5.385164807134504,7.280109889280518,11.789826122551595,8.774964387392123,12.083045973594572,12.569805089976535,18.681541692269406,17.72004514666935
Bournemouth_18_19,18.708286933869708,15.066519173319364,20.049937655763422,4.123105625617661,7.681145747868608,9.273618495495704,11.661903789690601,4.58257569495584,10.954451150103322,5.744562646538029,6.48074069840786,5.0990195135927845,6.4031242374328485,8.06225774829855,12.529964086141668,10.04987562112089,12.96148139681572,12.96148139681572,20.663978319771825,19.131126469708992
Watford_18_19,20.97617696340303,16.76305461424021,24.166091947189145,7.681145747868608,3.605551275463989,4.47213595499958,7.0710678118654755,6.708203932499369,6.164414002968976,7.0,4.0,4.898979485566356,5.744562646538029,5.916079783099616,8.54400374531753,9.9498743710662,9.899494936611665,10.862780491200215,17.916472867168917,18.547236990991408
Leicester City_18_19,21.37755832643195,17.378147196982766,24.020824298928627,7.874007874011811,5.830951894845301,6.4031242374328485,8.06225774829855,5.830951894845301,6.708203932499369,6.324555320336759,2.23606797749979,3.0,4.47213595499958,4.69041575982343,8.12403840463596,8.602325267042627,9.0,9.433981132056603,17.378147196982766,17.233687939614086
