Team,Manchester City_21_22,Liverpool_21_22,Chelsea_21_22,Arsenal_21_22,West Ham_21_22,Manchester Utd_21_22,Wolves_21_22,Tottenham_21_22,Brighton_21_22,Leicester City_21_22,Southampton_21_22,Aston Villa_21_22,Crystal Palace_21_22,Brentford_21_22,Leeds United_21_22,Everton_21_22,Newcastle Utd_21_22,Burnley_21_22,Watford_21_22,Norwich City_21_22
Everton_19_20,46.71188285650665,43.829214001622255,31.272991542223778,19.72308292331602,17.663521732655695,14.45683229480096,20.346989949375804,9.9498743710662,10.862780491200215,13.601470508735444,3.0,4.69041575982343,5.656854249492381,8.831760866327848,16.583123951777,10.0,12.96148139681572,11.916375287812984,14.966629547095765,24.289915602982237
Burnley_19_20,48.13522618623496,45.01110973970759,33.0,21.118712081942874,18.57417562100671,15.362291495737216,22.912878474779202,11.224972160321824,13.674794331177344,12.083045973594572,2.449489742783178,4.358898943540674,6.4031242374328485,7.54983443527075,13.92838827718412,8.54400374531753,10.816653826391969,13.45362404707371,13.601470508735444,22.561028345356956
Newcastle Utd_19_20,49.72926703662542,47.265209192385896,34.48187929913333,22.40535650240808,21.18962010041709,17.663521732655695,20.615528128088304,12.083045973594572,11.445523142259598,16.55294535724685,6.164414002968976,7.681145747868608,9.0,8.306623862918075,16.431676725154983,10.246950765959598,12.206555615733702,11.0,13.892443989449804,21.563858652847824
Brighton_19_20,50.24937810560445,47.138094997570704,34.36568055487916,23.874672772626646,21.42428528562855,18.708286933869708,22.293496809607955,14.696938456699069,12.206555615733702,15.811388300841896,5.830951894845301,5.385164807134504,5.196152422706632,6.4031242374328485,16.24807680927192,7.681145747868608,11.445523142259598,7.54983443527075,11.789826122551595,22.11334438749598
Aston Villa_19_20,53.49766350038102,49.16299421312742,38.7556447501522,27.80287754891569,23.280893453645632,21.047565179849187,31.906112267087632,19.1049731745428,22.360679774997898,9.643650760992955,9.0,8.246211251235321,10.099504938362077,7.3484692283495345,5.744562646538029,5.830951894845301,5.830951894845301,17.944358444926362,10.099504938362077,19.44222209522358
West Ham_19_20,54.26785420486054,50.57667446560717,38.742741255621034,27.820855486487112,24.392621835300936,21.77154105707724,28.089143810376278,18.33030277982336,18.138357147217054,14.212670403551895,7.3484692283495345,6.4031242374328485,7.681145747868608,1.0,10.198039027185569,1.7320508075688772,5.196152422706632,11.357816691600547,6.557438524302,17.46424919657298
Bournemouth_19_20,55.263007518592396,52.23983154643591,39.52214569073901,28.442925306655784,26.19160170741759,23.2163735324878,25.495097567963924,18.57417562100671,15.748015748023622,18.466185312619388,9.219544457292887,8.94427190999916,9.695359714832659,4.242640687119285,14.317821063276353,6.48074069840786,8.602325267042627,7.3484692283495345,7.874007874011811,16.911534525287763
Watford_19_20,56.1159513863928,53.38539126015655,40.36087214122113,29.223278392404914,27.477263328068172,24.372115213907882,24.839484696748443,19.28730152198591,15.394804318340652,20.54263858417414,10.862780491200215,10.816653826391969,11.445523142259598,6.4031242374328485,16.1245154965971,8.660254037844387,10.344080432788601,6.4031242374328485,9.1104335791443,16.76305461424021
Norwich City_19_20,63.45864795282043,59.34644049983116,48.13522618623496,37.14835124201342,33.301651610693426,30.822070014844883,37.027017163147235,27.53179979587241,27.2213151776324,20.248456731316587,16.73320053068151,15.7797338380595,17.0,9.433981132056603,8.366600265340756,8.774964387392123,5.744562646538029,17.578395831246947,4.123105625617661,10.44030650891055
Manchester City_20_21,9.0,12.806248474865697,9.539392014169456,19.6468827043885,23.68543856465402,25.80697580112788,30.675723300355934,30.033314835362415,34.713109915419565,39.496835316262995,39.67366884975475,40.607881008493905,39.8622628559895,47.36032094485847,52.09606511052442,47.67598976424087,50.84289527554464,46.67976006793523,53.41348144429457,63.0158710167526
