Team,Chelsea_21_22,Liverpool_21_22,Manchester City_21_22,Manchester Utd_21_22,Everton_21_22,Brighton_21_22,Brentford_21_22,Tottenham_21_22,West Ham_21_22,Aston Villa_21_22,Arsenal_21_22,Wolves_21_22,Leicester City_21_22,Crystal Palace_21_22,Watford_21_22,Leeds United_21_22,Southampton_21_22,Burnley_21_22,Newcastle Utd_21_22,Norwich City_21_22
Southampton_19_20,14.45683229480096,13.74772708486752,12.727922061357855,11.090536506409418,9.695359714832659,9.273618495495704,7.681145747868608,5.196152422706632,8.12403840463596,4.69041575982343,3.7416573867739413,5.744562646538029,2.449489742783178,1.0,1.0,3.1622776601683795,3.7416573867739413,4.47213595499958,6.48074069840786,9.273618495495704
Everton_19_20,15.588457268119896,14.866068747318506,13.92838827718412,12.206555615733702,10.677078252031311,10.099504938362077,8.774964387392123,5.385164807134504,9.16515138991168,5.830951894845301,3.7416573867739413,6.4031242374328485,3.1622776601683795,2.23606797749979,2.23606797749979,2.449489742783178,3.7416573867739413,4.242640687119285,6.0,8.246211251235321
Brighton_19_20,15.7797338380595,15.524174696260024,13.92838827718412,12.68857754044952,11.489125293076057,9.899494936611665,8.774964387392123,6.082762530298219,10.295630140987,6.48074069840786,4.0,5.0,4.898979485566356,3.3166247903554,2.23606797749979,4.47213595499958,2.0,3.1622776601683795,7.3484692283495345,8.366600265340756
Norwich City_19_20,17.46424919657298,15.652475842498529,16.06237840420901,13.74772708486752,12.0,13.638181696985855,11.704699910719626,9.0,9.273618495495704,8.12403840463596,8.246211251235321,11.180339887498949,4.47213595499958,5.196152422706632,6.4031242374328485,2.8284271247461903,7.483314773547883,7.0710678118654755,3.1622776601683795,8.602325267042627
Aston Villa_19_20,15.297058540778355,14.352700094407323,13.45362404707371,11.916375287812984,10.723805294763608,10.816653826391969,8.831760866327848,7.3484692283495345,8.54400374531753,5.744562646538029,5.916079783099616,7.0710678118654755,3.3166247903554,2.0,2.449489742783178,3.3166247903554,3.3166247903554,3.605551275463989,5.385164807134504,8.774964387392123
Newcastle Utd_19_20,18.49324200890693,17.832554500127006,16.76305461424021,15.165750888103101,13.674794331177344,12.68857754044952,11.575836902790225,7.874007874011811,12.041594578792296,8.774964387392123,5.916079783099616,8.12403840463596,5.916079783099616,4.898979485566356,4.69041575982343,3.3166247903554,3.3166247903554,3.0,5.385164807134504,5.385164807134504
Watford_19_20,24.61706725018234,23.108440016582687,23.08679276123039,20.97617696340303,19.209372712298546,19.621416870348583,18.2208671582886,14.2828568570857,16.76305461424021,14.866068747318506,12.84523257866513,15.684387141358123,11.180339887498949,11.045361017187261,11.575836902790225,7.810249675906654,10.246950765959598,9.1104335791443,5.744562646538029,4.58257569495584
Liverpool_20_21,12.165525060596439,9.055385138137417,12.529964086141668,9.695359714832659,8.306623862918075,13.601470508735444,12.083045973594572,12.727922061357855,7.681145747868608,11.0,14.317821063276353,16.55294535724685,11.704699910719626,13.341664064126334,14.352700094407323,14.177446878757825,17.69180601295413,18.138357147217054,15.84297951775486,21.236760581595302
Aston Villa_20_21,6.782329983125268,3.1622776601683795,7.280109889280518,5.0990195135927845,5.196152422706632,10.816653826391969,9.055385138137417,12.409673645990857,5.744562646538029,9.433981132056603,13.96424004376894,14.628738838327793,11.789826122551595,12.96148139681572,13.638181696985855,15.066519173319364,17.05872210923198,17.804493814764857,17.11724276862369,22.38302928559939
Leicester City_20_21,6.4031242374328485,3.0,6.782329983125268,4.358898943540674,4.242640687119285,9.899494936611665,8.18535277187245,11.445523142259598,5.0990195135927845,8.602325267042627,13.038404810405298,13.74772708486752,11.045361017187261,12.206555615733702,12.84523257866513,14.352700094407323,16.30950643030009,17.08800749063506,16.55294535724685,21.6794833886788
Tottenham_20_21,7.0,3.3166247903554,7.211102550927978,5.0,5.0990195135927845,10.770329614269007,8.774964387392123,12.206555615733702,5.0990195135927845,8.94427190999916,13.638181696985855,14.247806848775006,11.224972160321824,12.36931687685298,13.076696830622021,14.491376746189438,16.431676725154983,17.146428199482248,16.431676725154983,21.77154105707724
Everton_20_21,8.54400374531753,5.744562646538029,8.12403840463596,5.196152422706632,3.7416573867739413,9.273618495495704,7.14142842854285,9.1104335791443,2.449489742783178,6.164414002968976,10.488088481701515,11.874342087037917,7.874007874011811,9.219544457292887,10.04987562112089,11.045361017187261,13.490737563232042,14.142135623730951,13.19090595827292,18.384776310850235
Southampton_20_21,9.539392014169456,7.0,9.055385138137417,6.082762530298219,4.242640687119285,9.273618495495704,7.280109889280518,8.306623862918075,2.8284271247461903,5.830951894845301,9.695359714832659,11.532562594670797,7.0710678118654755,8.54400374531753,9.433981132056603,10.099504938362077,12.884098726725126,13.490737563232042,12.328828005937952,17.435595774162696
Wolves_20_21,9.1104335791443,9.433981132056603,7.874007874011811,6.4031242374328485,5.0990195135927845,3.1622776601683795,3.0,3.0,6.6332495807108,3.7416573867739413,4.69041575982343,5.385164807134504,6.48074069840786,6.708203932499369,6.4031242374328485,9.273618495495704,9.695359714832659,10.862780491200215,12.806248474865697,15.620499351813308
Chelsea_20_21,7.280109889280518,4.358898943540674,6.6332495807108,4.123105625617661,3.7416573867739413,9.16515138991168,6.708203932499369,10.04987562112089,2.449489742783178,6.324555320336759,11.224972160321824,11.789826122551595,8.602325267042627,9.643650760992955,10.344080432788601,11.916375287812984,13.638181696985855,14.352700094407323,13.92838827718412,19.131126469708992
Arsenal_20_21,8.246211251235321,8.602325267042627,6.708203932499369,5.477225575051661,4.58257569495584,3.0,1.4142135623730951,4.242640687119285,5.916079783099616,3.0,5.385164807134504,5.0990195135927845,6.4031242374328485,6.48074069840786,6.164414002968976,9.433981132056603,9.433981132056603,10.63014581273465,12.767145334803704,15.84297951775486
Manchester City_20_21,8.774964387392123,8.18535277187245,7.483314773547883,5.385164807134504,3.7416573867739413,4.898979485566356,3.0,4.123105625617661,4.242640687119285,2.0,5.477225575051661,6.557438524302,5.0990195135927845,5.744562646538029,5.916079783099616,8.366600265340756,9.486832980505138,10.488088481701515,11.575836902790225,15.297058540778355
Newcastle Utd_20_21,10.677078252031311,9.486832980505138,9.433981132056603,7.0710678118654755,5.196152422706632,7.0,5.0990195135927845,4.242640687119285,4.123105625617661,2.23606797749979,5.196152422706632,7.3484692283495345,3.3166247903554,4.47213595499958,5.0990195135927845,6.557438524302,8.660254037844387,9.433981132056603,9.643650760992955,13.74772708486752
Leeds United_20_21,11.832159566199232,9.486832980505138,10.816653826391969,8.12403840463596,6.4031242374328485,10.246950765959598,7.874007874011811,7.874007874011811,3.3166247903554,5.0,8.54400374531753,10.677078252031311,4.58257569495584,6.164414002968976,7.3484692283495345,7.280109889280518,10.44030650891055,10.816653826391969,9.1104335791443,14.52583904633395
Manchester Utd_20_21,12.884098726725126,10.677078252031311,11.874342087037917,9.16515138991168,7.280109889280518,10.63014581273465,8.48528137423857,7.483314773547883,4.58257569495584,5.385164807134504,8.06225774829855,10.677078252031311,4.123105625617661,5.830951894845301,7.0710678118654755,6.4031242374328485,10.04987562112089,10.344080432788601,8.306623862918075,13.601470508735444
Crystal Palace_20_21,12.206555615733702,11.445523142259598,10.770329614269007,8.774964387392123,7.0710678118654755,7.211102550927978,5.744562646538029,3.0,6.164414002968976,2.8284271247461903,3.1622776601683795,5.916079783099616,2.449489742783178,3.0,3.3166247903554,5.0990195135927845,6.782329983125268,7.615773105863909,8.602325267042627,11.916375287812984
West Ham_20_21,10.816653826391969,9.0,9.273618495495704,7.280109889280518,6.324555320336759,9.273618495495704,6.4031242374328485,8.06225774829855,3.1622776601683795,3.7416573867739413,8.246211251235321,9.0,4.47213595499958,5.196152422706632,6.082762530298219,7.483314773547883,8.94427190999916,9.486832980505138,9.273618495495704,14.352700094407323
Brighton_20_21,16.06237840420901,14.142135623730951,14.52583904633395,12.409673645990857,11.0,13.076696830622021,10.677078252031311,9.486832980505138,7.810249675906654,7.14142842854285,8.774964387392123,10.770329614269007,4.123105625617661,4.69041575982343,6.0,4.123105625617661,7.280109889280518,7.0,4.123105625617661,10.04987562112089
Fulham_20_21,18.138357147217054,16.881943016134134,16.431676725154983,14.594519519326424,13.114877048604,13.490737563232042,11.704699910719626,9.0,10.677078252031311,8.366600265340756,7.483314773547883,9.643650760992955,4.898979485566356,4.358898943540674,5.0,2.0,4.47213595499958,3.7416573867739413,2.449489742783178,6.164414002968976
West Brom_20_21,20.46948949045872,19.1049731745428,18.81488772222678,16.881943016134134,15.297058540778355,15.684387141358123,14.035668847618199,10.816653826391969,12.806248474865697,10.677078252031311,9.273618495495704,11.704699910719626,7.0710678118654755,6.708203932499369,7.280109889280518,3.7416573867739413,6.164414002968976,5.0990195135927845,2.0,4.47213595499958
Burnley_20_21,20.518284528683193,20.024984394500787,18.601075237738275,17.349351572897472,16.1245154965971,14.7648230602334,13.601470508735444,10.63014581273465,14.352700094407323,11.045361017187261,8.48528137423857,9.433981132056603,8.48528137423857,7.14142842854285,6.708203932499369,6.0,3.4641016151377544,2.449489742783178,6.48074069840786,4.242640687119285
Sheffield Utd_20_21,20.445048300260872,20.199009876724155,18.411952639521967,17.4928556845359,16.522711641858304,14.798648586948742,13.638181696985855,11.40175425099138,14.866068747318506,11.445523142259598,9.219544457292887,9.16515138991168,9.433981132056603,7.874007874011811,7.211102550927978,7.54983443527075,3.605551275463989,3.0,8.06225774829855,6.082762530298219
