Team,Chelsea_21_22,Liverpool_21_22,Manchester City_21_22,West Ham_21_22,Manchester Utd_21_22,Arsenal_21_22,Wolves_21_22,Brighton_21_22,Tottenham_21_22,Everton_21_22,Leicester City_21_22,Brentford_21_22,Crystal Palace_21_22,Southampton_21_22,Aston Villa_21_22,Watford_21_22,Leeds United_21_22,Burnley_21_22,Newcastle Utd_21_22,Norwich City_21_22
Crystal Palace_18_19,27.386127875258307,26.551836094703507,19.026297590440446,17.804493814764857,15.132745950421556,10.295630140987,9.433981132056603,9.16515138991168,7.874007874011811,11.224972160321824,10.770329614269007,6.48074069840786,7.280109889280518,3.7416573867739413,9.433981132056603,7.3484692283495345,5.385164807134504,4.358898943540674,11.489125293076057,14.0
West Ham_18_19,26.870057685088806,25.39685019840059,18.601075237738275,16.76305461424021,13.45362404707371,9.695359714832659,9.643650760992955,9.16515138991168,7.0710678118654755,9.273618495495704,8.717797887081348,5.830951894845301,5.744562646538029,4.242640687119285,6.708203932499369,4.69041575982343,3.0,1.7320508075688772,9.16515138991168,13.114877048604
Burnley_18_19,29.478805945967352,26.94438717061496,21.656407827707714,18.547236990991408,14.071247279470288,12.206555615733702,13.638181696985855,12.84523257866513,8.660254037844387,9.848857801796104,8.774964387392123,10.04987562112089,8.602325267042627,9.539392014169456,4.898979485566356,4.123105625617661,4.47213595499958,5.0990195135927845,4.58257569495584,10.04987562112089
Southampton_18_19,29.068883707497267,28.106938645110393,20.71231517720798,19.339079605813716,16.431676725154983,11.704699910719626,11.045361017187261,10.723805294763608,8.774964387392123,12.36931687685298,11.789826122551595,8.06225774829855,8.602325267042627,5.385164807134504,9.899494936611665,7.810249675906654,5.830951894845301,4.47213595499958,10.723805294763608,12.449899597988733
Cardiff City_18_19,33.0,30.23243291566195,25.199206336708304,22.135943621178654,17.549928774784245,15.905973720586866,17.146428199482248,16.401219466856727,12.206555615733702,13.379088160259652,12.36931687685298,13.379088160259652,12.083045973594572,12.529964086141668,8.12403840463596,7.681145747868608,7.874007874011811,7.3484692283495345,2.23606797749979,7.0
Fulham_18_19,35.35533905932738,31.827660925679098,28.106938645110393,24.392621835300936,19.4164878389476,19.235384061671343,21.095023109728988,20.248456731316587,15.748015748023622,15.811388300841896,14.7648230602334,17.4928556845359,15.7797338380595,17.204650534085253,10.723805294763608,11.224972160321824,12.12435565298214,12.206555615733702,5.0990195135927845,9.055385138137417
Newcastle Utd_18_19,31.701734968294716,30.430248109405877,23.430749027719962,22.22611077089287,19.131126469708992,15.264337522473747,14.491376746189438,14.247806848775006,12.529964086141668,15.0,14.52583904633395,11.0,11.40175425099138,8.774964387392123,11.74734012447073,10.04987562112089,8.602325267042627,6.0,10.344080432788601,11.445523142259598
Huddersfield_18_19,35.94440151122286,33.98529093593286,27.748873851023216,25.39685019840059,21.37755832643195,18.0,18.411952639521967,17.832554500127006,13.92838827718412,17.029386365926403,16.06237840420901,15.033296378372908,14.52583904633395,13.038404810405298,12.36931687685298,11.045361017187261,10.04987562112089,8.774964387392123,7.3484692283495345,4.242640687119285
Liverpool_19_20,6.557438524302,8.48528137423857,8.774964387392123,9.055385138137417,13.638181696985855,16.34013463836819,17.08800749063506,17.233687939614086,20.71231517720798,17.578395831246947,18.466185312619388,19.82422760159901,19.79898987322333,22.38302928559939,22.93468988235943,23.345235059857504,23.958297101421877,25.96150997149434,30.740852297878796,36.945906403822335
Manchester City_19_20,9.0,3.1622776601683795,12.529964086141668,12.328828005937952,15.165750888103101,21.0,21.863211109075447,21.93171219946131,25.03996805109783,19.209372712298546,20.42057785666214,22.561028345356956,22.045407685048602,25.67099530598687,23.83275057562597,25.0,26.30589287593181,27.53179979587241,31.0,38.691084244306204
Leicester City_19_20,7.14142842854285,4.47213595499958,5.385164807134504,5.830951894845301,9.695359714832659,14.247806848775006,14.696938456699069,14.866068747318506,18.57417562100671,13.45362404707371,14.730919862656235,15.7797338380595,15.620499351813308,18.788294228055936,18.49324200890693,19.209372712298546,20.149441679609886,21.400934559032695,26.019223662515376,33.12099032335839
Chelsea_19_20,14.247806848775006,10.198039027185569,10.44030650891055,5.830951894845301,5.0990195135927845,11.789826122551595,14.0,13.601470508735444,14.866068747318506,9.219544457292887,10.04987562112089,14.177446878757825,12.96148139681572,17.11724276862369,13.784048752090222,15.0,16.431676725154983,18.384776310850235,21.18962010041709,28.372521918222215
Arsenal_19_20,17.97220075561143,16.3707055437449,10.246950765959598,7.0710678118654755,4.242640687119285,3.3166247903554,5.656854249492381,5.0,6.4031242374328485,3.0,3.605551275463989,5.385164807134504,4.47213595499958,8.06225774829855,7.874007874011811,7.810249675906654,8.366600265340756,10.488088481701515,15.524174696260024,21.470910553583888
Crystal Palace_19_20,20.904544960366874,20.639767440550294,12.68857754044952,11.224972160321824,9.695359714832659,3.0,2.449489742783178,1.7320508075688772,4.123105625617661,7.280109889280518,7.14142842854285,3.605551275463989,4.69041575982343,4.123105625617661,9.486832980505138,8.06225774829855,7.0710678118654755,8.94427190999916,15.588457268119896,19.672315572906
Manchester Utd_19_20,19.026297590440446,18.466185312619388,10.677078252031311,9.9498743710662,8.774964387392123,5.0990195135927845,3.605551275463989,3.7416573867739413,7.483314773547883,6.782329983125268,7.3484692283495345,2.449489742783178,4.123105625617661,4.898979485566356,9.539392014169456,8.602325267042627,8.18535277187245,9.0,15.937377450509228,21.118712081942874
Sheffield Utd_19_20,21.400934559032695,21.93171219946131,13.19090595827292,13.379088160259652,12.84523257866513,7.0710678118654755,4.123105625617661,4.69041575982343,8.246211251235321,10.677078252031311,10.862780491200215,5.0990195135927845,7.280109889280518,4.47213595499958,12.449899597988733,10.862780491200215,9.539392014169456,10.04987562112089,17.60681686165901,21.118712081942874
Bournemouth_19_20,20.322401432901575,19.026297590440446,12.12435565298214,10.099504938362077,7.483314773547883,4.123105625617661,4.69041575982343,4.123105625617661,5.385164807134504,4.358898943540674,4.58257569495584,1.7320508075688772,1.4142135623730951,4.58257569495584,6.782329983125268,5.916079783099616,5.830951894845301,7.3484692283495345,13.601470508735444,19.1049731745428
West Ham_19_20,21.470910553583888,20.149441679609886,13.30413469565007,11.045361017187261,8.12403840463596,4.123105625617661,5.0990195135927845,4.358898943540674,4.123105625617661,4.58257569495584,4.358898943540674,2.23606797749979,1.4142135623730951,4.123105625617661,6.164414002968976,5.0,4.69041575982343,6.6332495807108,12.767145334803704,17.97220075561143
