Team,Manchester City_21_22,Liverpool_21_22,Chelsea_21_22,West Ham_21_22,Tottenham_21_22,Manchester Utd_21_22,Arsenal_21_22,Wolves_21_22,Brighton_21_22,Aston Villa_21_22,Leicester City_21_22,Everton_21_22,Brentford_21_22,Crystal Palace_21_22,Leeds United_21_22,Southampton_21_22,Watford_21_22,Burnley_21_22,Newcastle Utd_21_22,Norwich City_21_22
Chelsea_19_20,13.564659966250536,17.378147196982766,13.601470508735444,3.4641016151377544,12.529964086141668,7.681145747868608,13.45362404707371,21.2602916254693,19.026297590440446,13.784048752090222,13.601470508735444,16.06237840420901,16.278820596099706,17.029386365926403,19.87460691435179,20.615528128088304,20.493901531919196,24.08318915758459,24.71841418861655,30.740852297878796
Wolves_19_20,18.138357147217054,25.98076211353316,18.973665961010276,8.306623862918075,4.69041575982343,8.12403840463596,5.830951894845301,10.04987562112089,7.681145747868608,8.06225774829855,10.954451150103322,9.643650760992955,7.483314773547883,8.306623862918075,10.488088481701515,10.677078252031311,15.652475842498529,14.45683229480096,18.81488772222678,23.108440016582687
Manchester Utd_19_20,18.920887928424502,25.41653005427767,19.209372712298546,7.874007874011811,7.14142842854285,7.0,6.708203932499369,12.083045973594572,9.273618495495704,6.6332495807108,9.219544457292887,8.602325267042627,6.4031242374328485,7.0710678118654755,10.246950765959598,10.723805294763608,13.92838827718412,13.784048752090222,17.349351572897472,22.693611435820433
Crystal Palace_19_20,24.515301344262525,33.24154027718932,25.80697580112788,15.264337522473747,6.48074069840786,12.884098726725126,6.0,5.385164807134504,2.23606797749979,9.433981132056603,12.884098726725126,9.1104335791443,7.0710678118654755,7.681145747868608,6.48074069840786,5.830951894845301,14.866068747318506,10.44030650891055,16.55294535724685,18.05547008526779
Tottenham_19_20,21.6794833886788,26.038433132583073,21.563858652847824,8.602325267042627,10.04987562112089,4.123105625617661,7.681145747868608,16.431676725154983,13.038404810405298,4.242640687119285,4.58257569495584,6.6332495807108,7.0,7.483314773547883,10.816653826391969,11.874342087037917,10.488088481701515,14.352700094407323,14.594519519326424,21.283796653792763
Sheffield Utd_19_20,22.737634001804146,31.0322412983658,23.57965224510319,14.177446878757825,8.12403840463596,13.038404810405298,8.12403840463596,5.744562646538029,3.3166247903554,9.848857801796104,13.416407864998739,10.246950765959598,6.6332495807108,7.0,7.874007874011811,7.3484692283495345,15.524174696260024,10.44030650891055,17.4928556845359,20.445048300260872
Arsenal_19_20,23.93741840717165,29.58039891549808,24.24871130596428,11.357816691600547,8.602325267042627,6.48074069840786,5.0990195135927845,13.601470508735444,9.9498743710662,1.0,4.47213595499958,3.0,3.4641016151377544,4.123105625617661,6.782329983125268,7.874007874011811,8.54400374531753,10.816653826391969,12.083045973594572,17.72004514666935
Newcastle Utd_19_20,26.720778431774775,34.14674215792775,27.65863337187866,15.556349186104045,8.18535277187245,11.357816691600547,5.0,9.695359714832659,6.164414002968976,6.324555320336759,9.433981132056603,5.0990195135927845,4.58257569495584,5.0990195135927845,3.0,3.3166247903554,10.488088481701515,8.12403840463596,12.206555615733702,14.52583904633395
Burnley_19_20,25.199206336708304,30.479501308256342,25.41653005427767,12.449899597988733,9.899494936611665,7.211102550927978,6.164414002968976,14.52583904633395,10.816653826391969,1.0,3.7416573867739413,2.23606797749979,3.7416573867739413,4.123105625617661,6.6332495807108,7.874007874011811,7.14142842854285,10.344080432788601,10.770329614269007,16.792855623746664
Brighton_19_20,25.573423705088842,32.12475680841802,26.13426869074396,13.784048752090222,8.54400374531753,9.433981132056603,5.0,11.224972160321824,7.483314773547883,3.7416573867739413,7.14142842854285,3.1622776601683795,1.7320508075688772,2.449489742783178,3.605551275463989,4.58257569495584,8.831760866327848,8.12403840463596,11.357816691600547,15.652475842498529
Bournemouth_19_20,26.476404589747453,32.87856444554719,26.870057685088806,15.0,10.198039027185569,11.045361017187261,7.0710678118654755,11.180339887498949,7.54983443527075,5.196152422706632,8.366600265340756,4.58257569495584,1.4142135623730951,1.0,3.1622776601683795,4.0,8.774964387392123,6.4031242374328485,10.862780491200215,15.362291495737216
West Ham_19_20,29.017236257093817,34.95711658589707,29.478805945967352,16.673332000533065,11.704699910719626,11.357816691600547,7.681145747868608,13.92838827718412,10.295630140987,5.0990195135927845,7.0,2.8284271247461903,4.58257569495584,4.47213595499958,3.605551275463989,5.0,5.830951894845301,7.0710678118654755,7.810249675906654,12.36931687685298
Aston Villa_19_20,26.92582403567252,31.448370387032774,26.795522013948524,14.317821063276353,12.727922061357855,9.486832980505138,9.16515138991168,16.0312195418814,12.36931687685298,4.123105625617661,5.0990195135927845,4.358898943540674,4.69041575982343,4.358898943540674,7.3484692283495345,8.602325267042627,5.744562646538029,9.433981132056603,9.273618495495704,16.431676725154983
Southampton_19_20,34.655446902326915,39.1279950930277,34.9857113690718,21.470910553583888,17.832554500127006,15.033296378372908,13.638181696985855,21.470910553583888,17.97220075561143,10.63014581273465,9.38083151964686,8.774964387392123,12.328828005937952,12.206555615733702,11.224972160321824,12.409673645990857,5.385164807134504,13.0,5.830951894845301,10.488088481701515
