Team,Chelsea_21_22,Manchester City_21_22,West Ham_21_22,Liverpool_21_22,Arsenal_21_22,Manchester Utd_21_22,Brighton_21_22,Wolves_21_22,Tottenham_21_22,Crystal Palace_21_22,Everton_21_22,Leicester City_21_22,Southampton_21_22,Brentford_21_22,Leeds United_21_22,Aston Villa_21_22,Watford_21_22,Burnley_21_22,Newcastle Utd_21_22,Norwich City_21_22
Tottenham_18_19,10.198039027185569,5.0990195135927845,5.0990195135927845,12.206555615733702,7.810249675906654,9.899494936611665,10.099504938362077,11.489125293076057,14.142135623730951,10.63014581273465,11.224972160321824,12.409673645990857,13.601470508735444,14.0,17.233687939614086,17.916472867168917,18.05547008526779,19.209372712298546,24.61706725018234,28.513154858766505
Arsenal_18_19,10.63014581273465,8.54400374531753,2.23606797749979,6.782329983125268,12.409673645990857,9.0,14.45683229480096,15.7797338380595,17.578395831246947,12.806248474865697,12.206555615733702,12.68857754044952,17.60681686165901,16.278820596099706,18.867962264113206,18.05547008526779,19.05255888325765,20.73644135332772,24.351591323771842,29.46183972531247
Bournemouth_18_19,13.601470508735444,8.774964387392123,4.358898943540674,11.575836902790225,7.0710678118654755,4.358898943540674,8.774964387392123,10.04987562112089,11.874342087037917,7.0710678118654755,6.708203932499369,7.54983443527075,11.832159566199232,10.63014581273465,13.341664064126334,13.114877048604,13.74772708486752,15.297058540778355,19.72308292331602,24.372115213907882
Manchester Utd_18_19,17.204650534085253,12.727922061357855,7.0710678118654755,14.035668847618199,7.810249675906654,3.1622776601683795,9.695359714832659,10.770329614269007,10.954451150103322,7.54983443527075,6.164414002968976,5.830951894845301,12.36931687685298,10.770329614269007,12.041594578792296,11.357816691600547,12.24744871391589,14.45683229480096,17.60681686165901,22.02271554554524
Watford_18_19,15.84297951775486,10.04987562112089,8.06225774829855,15.427248620541512,3.1622776601683795,5.385164807134504,4.58257569495584,5.916079783099616,8.18535277187245,4.242640687119285,5.0,6.4031242374328485,7.874007874011811,7.681145747868608,10.677078252031311,11.575836902790225,11.532562594670797,12.727922061357855,18.24828759089466,22.045407685048602
Everton_18_19,15.7797338380595,10.723805294763608,6.708203932499369,13.2664991614216,6.6332495807108,2.23606797749979,7.681145747868608,8.774964387392123,10.246950765959598,5.0990195135927845,4.358898943540674,5.196152422706632,10.295630140987,8.54400374531753,11.045361017187261,10.677078252031311,11.357816691600547,12.96148139681572,17.291616465790582,22.045407685048602
Leicester City_18_19,18.547236990991408,13.19090595827292,9.695359714832659,16.0312195418814,6.4031242374328485,2.449489742783178,6.48074069840786,7.211102550927978,8.0,3.0,1.4142135623730951,2.449489742783178,8.306623862918075,6.0,8.06225774829855,7.810249675906654,8.366600265340756,10.04987562112089,14.491376746189438,19.1049731745428
Wolves_18_19,21.0,14.866068747318506,14.45683229480096,21.213203435596427,5.477225575051661,9.643650760992955,2.23606797749979,1.0,4.58257569495584,4.47213595499958,6.4031242374328485,7.810249675906654,1.4142135623730951,4.123105625617661,7.211102550927978,9.899494936611665,8.660254037844387,8.602325267042627,15.652475842498529,18.2208671582886
Brighton_18_19,22.64950330581225,16.76305461424021,14.52583904633395,21.213203435596427,6.782329983125268,7.681145747868608,5.0,4.58257569495584,3.605551275463989,3.7416573867739413,4.123105625617661,4.58257569495584,4.47213595499958,3.0,3.7416573867739413,6.0,5.0,6.164414002968976,12.041594578792296,15.165750888103101
West Ham_18_19,24.289915602982237,18.601075237738275,16.1245154965971,21.93171219946131,9.848857801796104,8.48528137423857,7.874007874011811,7.3484692283495345,6.48074069840786,5.385164807134504,5.0990195135927845,5.0990195135927845,6.557438524302,3.1622776601683795,2.23606797749979,3.3166247903554,2.449489742783178,3.605551275463989,9.273618495495704,13.45362404707371
Crystal Palace_18_19,28.792360097775937,22.825424421026653,21.42428528562855,27.386127875258307,13.341664064126334,14.247806848775006,10.63014581273465,9.433981132056603,8.06225774829855,10.099504938362077,10.63014581273465,10.816653826391969,7.483314773547883,6.708203932499369,4.69041575982343,7.483314773547883,5.385164807134504,3.1622776601683795,9.433981132056603,10.862780491200215
Burnley_18_19,31.464265445104548,26.19160170741759,22.135943621178654,27.440845468024488,17.0,13.92838827718412,15.811388300841896,15.297058540778355,12.409673645990857,13.379088160259652,12.083045973594572,10.677078252031311,14.45683229480096,11.74734012447073,7.681145747868608,5.744562646538029,6.324555320336759,8.06225774829855,3.1622776601683795,7.681145747868608
Southampton_18_19,31.89043743820395,26.019223662515376,23.68543856465402,29.698484809834994,15.937377450509228,15.905973720586866,13.74772708486752,12.68857754044952,10.04987562112089,12.806248474865697,12.68857754044952,12.206555615733702,11.045361017187261,9.848857801796104,6.0,7.615773105863909,5.916079783099616,5.0990195135927845,6.708203932499369,6.6332495807108
Newcastle Utd_18_19,30.0,24.041630560342615,23.366642891095847,29.0,15.264337522473747,16.55294535724685,12.24744871391589,10.954451150103322,10.392304845413264,12.041594578792296,12.884098726725126,13.341664064126334,8.774964387392123,8.48528137423857,7.54983443527075,10.04987562112089,8.12403840463596,5.385164807134504,11.224972160321824,12.206555615733702
Huddersfield_18_19,34.249087579087416,28.337254630609507,26.019223662515376,32.12475680841802,18.0,18.24828759089466,15.84297951775486,14.730919862656235,11.874342087037917,15.165750888103101,15.066519173319364,14.52583904633395,13.038404810405298,12.206555615733702,8.366600265340756,9.899494936611665,8.306623862918075,7.483314773547883,7.681145747868608,5.0990195135927845
Cardiff City_18_19,34.132096331752024,28.583211855912904,25.317977802344327,30.692018506445613,19.026297590440446,17.11724276862369,17.233687939614086,16.401219466856727,13.601470508735444,15.362291495737216,14.594519519326424,13.601470508735444,15.033296378372908,12.84523257866513,8.717797887081348,8.12403840463596,7.681145747868608,7.874007874011811,3.0,4.47213595499958
