Team,Chelsea_21_22,Liverpool_21_22,Manchester City_21_22,Brighton_21_22,Tottenham_21_22,Manchester Utd_21_22,West Ham_21_22,Everton_21_22,Brentford_21_22,Wolves_21_22,Leicester City_21_22,Arsenal_21_22,Aston Villa_21_22,Crystal Palace_21_22,Southampton_21_22,Watford_21_22,Leeds United_21_22,Burnley_21_22,Newcastle Utd_21_22,Norwich City_21_22
Arsenal_19_20,9.433981132056603,10.723805294763608,8.774964387392123,7.810249675906654,4.123105625617661,3.3166247903554,2.449489742783178,2.23606797749979,5.830951894845301,6.557438524302,5.0,7.280109889280518,5.196152422706632,7.874007874011811,10.677078252031311,10.770329614269007,11.532562594670797,14.560219778561036,14.730919862656235,17.74823934929885
Leicester City_19_20,6.708203932499369,9.0,5.385164807134504,6.4031242374328485,7.14142842854285,3.605551275463989,3.1622776601683795,2.23606797749979,4.47213595499958,6.4031242374328485,7.681145747868608,9.1104335791443,6.708203932499369,9.38083151964686,11.045361017187261,12.727922061357855,13.30413469565007,15.427248620541512,16.76305461424021,19.209372712298546
Chelsea_19_20,12.24744871391589,9.797958971132712,11.575836902790225,13.490737563232042,9.273618495495704,4.47213595499958,5.0,7.0710678118654755,10.816653826391969,11.832159566199232,5.830951894845301,11.575836902790225,7.483314773547883,10.04987562112089,14.45683229480096,13.076696830622021,13.638181696985855,17.05872210923198,14.491376746189438,20.09975124224178
Crystal Palace_19_20,10.677078252031311,14.696938456699069,9.899494936611665,3.1622776601683795,4.242640687119285,8.246211251235321,7.280109889280518,5.0990195135927845,3.0,2.0,8.366600265340756,5.0990195135927845,6.928203230275509,8.06225774829855,7.54983443527075,9.9498743710662,10.677078252031311,12.449899597988733,15.684387141358123,15.620499351813308
Burnley_19_20,10.488088481701515,12.884098726725126,9.273618495495704,5.830951894845301,4.69041575982343,5.477225575051661,4.58257569495584,2.8284271247461903,2.23606797749979,3.1622776601683795,5.477225575051661,5.0990195135927845,3.7416573867739413,5.744562646538029,7.14142842854285,8.774964387392123,9.38083151964686,11.532562594670797,13.490737563232042,15.165750888103101
West Ham_19_20,11.74734012447073,13.490737563232042,10.677078252031311,7.3484692283495345,3.7416573867739413,5.477225575051661,4.58257569495584,3.4641016151377544,4.123105625617661,4.242640687119285,3.7416573867739413,4.242640687119285,2.449489742783178,4.58257569495584,7.14142842854285,7.54983443527075,8.246211251235321,11.0,12.083045973594572,14.352700094407323
Tottenham_19_20,12.206555615733702,12.206555615733702,11.0,10.04987562112089,6.4031242374328485,4.123105625617661,3.7416573867739413,4.358898943540674,6.48074069840786,7.280109889280518,2.23606797749979,7.0,2.23606797749979,5.0990195135927845,9.16515138991168,8.602325267042627,9.1104335791443,12.083045973594572,11.357816691600547,15.524174696260024
Bournemouth_19_20,13.152946437965905,13.379088160259652,12.041594578792296,10.246950765959598,5.744562646538029,5.196152422706632,4.69041575982343,5.0,6.782329983125268,7.14142842854285,1.0,6.082762530298219,1.7320508075688772,4.242640687119285,8.602325267042627,7.483314773547883,8.06225774829855,11.313708498984761,10.44030650891055,14.52583904633395
Wolves_19_20,13.038404810405298,14.491376746189438,11.74734012447073,8.366600265340756,5.477225575051661,6.48074069840786,5.744562646538029,4.898979485566356,4.58257569495584,4.69041575982343,3.7416573867739413,4.242640687119285,1.4142135623730951,3.0,5.916079783099616,6.4031242374328485,6.928203230275509,9.433981132056603,10.677078252031311,13.038404810405298
Manchester Utd_19_20,13.19090595827292,15.937377450509228,11.74734012447073,6.782329983125268,7.211102550927978,8.831760866327848,8.06225774829855,6.48074069840786,3.3166247903554,3.1622776601683795,7.483314773547883,4.898979485566356,5.0990195135927845,5.196152422706632,4.123105625617661,7.54983443527075,7.874007874011811,8.774964387392123,12.569805089976535,12.727922061357855
Sheffield Utd_19_20,14.035668847618199,17.52141546793523,12.68857754044952,6.4031242374328485,8.06225774829855,10.723805294763608,9.899494936611665,8.06225774829855,4.242640687119285,3.3166247903554,9.433981132056603,5.385164807134504,7.14142842854285,6.782329983125268,3.7416573867739413,8.246211251235321,8.54400374531753,8.717797887081348,13.74772708486752,12.449899597988733
Brighton_19_20,14.594519519326424,17.11724276862369,13.30413469565007,7.810249675906654,6.4031242374328485,9.433981132056603,8.602325267042627,7.14142842854285,4.69041575982343,3.605551275463989,6.708203932499369,3.0,4.58257569495584,3.7416573867739413,2.8284271247461903,5.477225575051661,5.916079783099616,7.3484692283495345,11.0,11.0
Aston Villa_19_20,14.52583904633395,14.730919862656235,13.076696830622021,11.090536506409418,8.06225774829855,7.0,6.6332495807108,6.708203932499369,7.0710678118654755,7.54983443527075,3.605551275463989,6.708203932499369,2.23606797749979,3.1622776601683795,7.3484692283495345,6.782329983125268,7.0,9.486832980505138,9.1104335791443,13.152946437965905
Newcastle Utd_19_20,18.49324200890693,20.92844953645635,17.378147196982766,11.045361017187261,8.12403840463596,12.884098726725126,12.041594578792296,10.770329614269007,8.774964387392123,7.0710678118654755,8.602325267042627,3.7416573867739413,7.3484692283495345,5.0,3.3166247903554,3.0,3.4641016151377544,5.0,9.273618495495704,7.3484692283495345
Everton_19_20,18.547236990991408,20.639767440550294,17.320508075688775,11.489125293076057,8.602325267042627,12.569805089976535,11.789826122551595,10.677078252031311,8.774964387392123,7.3484692283495345,8.12403840463596,4.242640687119285,6.782329983125268,4.123105625617661,3.0,2.23606797749979,2.449489742783178,4.123105625617661,8.246211251235321,7.0710678118654755
Southampton_19_20,18.76166303929372,19.949937343260004,17.549928774784245,12.806248474865697,8.602325267042627,11.74734012447073,11.090536506409418,10.488088481701515,9.643650760992955,8.602325267042627,6.48074069840786,5.0990195135927845,5.830951894845301,3.0,5.385164807134504,1.0,1.4142135623730951,5.385164807134504,6.0,7.874007874011811
