Team,Manchester City_21_22,Liverpool_21_22,Chelsea_21_22,Tottenham_21_22,Arsenal_21_22,Manchester Utd_21_22,West Ham_21_22,Wolves_21_22,Leicester City_21_22,Brighton_21_22,Aston Villa_21_22,Crystal Palace_21_22,Brentford_21_22,Southampton_21_22,Everton_21_22,Leeds United_21_22,Watford_21_22,Burnley_21_22,Newcastle Utd_21_22,Norwich City_21_22
Chelsea_16_17,6.6332495807108,13.601470508735444,8.12403840463596,21.79449471770337,21.470910553583888,22.67156809750927,23.600847442411894,32.78719262151,31.20897306865447,31.20897306865447,32.57299494980466,33.58571124749333,34.07345007480164,36.41428291206625,37.3496987939662,43.87482193696061,44.384682042344295,43.54308211415448,50.950956811427986,54.589376255824725
Liverpool_16_17,12.68857754044952,7.874007874011811,11.0,23.108440016582687,19.79898987322333,18.193405398660254,19.44222209522358,36.02776706930364,23.769728648009426,32.38826948140329,28.53068523537421,29.614185789921695,31.496031496047245,33.54101966249684,32.341923257592455,39.11521443121589,38.50973902793941,40.755367744629666,45.044422518220834,50.92150822589606
Manchester City_16_17,13.076696830622021,12.24744871391589,8.06225774829855,17.08800749063506,14.212670403551895,13.45362404707371,14.7648230602334,30.133038346638727,20.71231517720798,26.70205984563738,24.041630560342615,25.199206336708304,26.645825188948457,28.722813232690143,28.284271247461902,35.014282800023196,34.942810419312295,36.15245496505044,41.50903516103452,46.50806381693394
Arsenal_16_17,13.19090595827292,12.36931687685298,7.0710678118654755,16.522711641858304,13.601470508735444,12.884098726725126,13.674794331177344,29.068883707497267,20.09975124224178,25.573423705088842,23.043437243605826,24.041630560342615,25.475478405713993,27.748873851023216,27.367864366808018,34.219877264537345,33.97057550292606,34.899856733230294,40.66939881532551,45.71651780264984
Tottenham_16_17,14.177446878757825,17.832554500127006,6.4031242374328485,12.569805089976535,12.328828005937952,14.247806848775006,13.92838827718412,22.847319317591726,22.912878474779202,20.615528128088304,22.40535650240808,23.08679276123039,23.323807579381203,26.019223662515376,27.386127875258307,33.97057550292606,34.336569426778794,32.57299494980466,41.048751503547585,44.46346815083142
Manchester Utd_16_17,22.15851980616034,24.535688292770594,14.317821063276353,4.47213595499958,5.0990195135927845,8.774964387392123,8.366600265340756,16.61324772583615,17.46424919657298,13.45362404707371,15.165750888103101,16.09347693943108,15.937377450509228,18.24828759089466,20.199009876724155,26.343879744638983,27.367864366808018,25.357444666211933,33.74907406137241,36.4828726939094
Everton_16_17,30.14962686336267,31.464265445104548,21.93171219946131,7.0710678118654755,7.483314773547883,9.9498743710662,7.874007874011811,12.24744871391589,14.45683229480096,7.0,8.12403840463596,8.54400374531753,7.483314773547883,10.04987562112089,13.038404810405298,18.708286933869708,19.87460691435179,16.76305461424021,26.095976701399778,28.372521918222215
Southampton_16_17,34.597687784012386,36.578682316343766,26.476404589747453,10.295630140987,12.409673645990857,15.132745950421556,13.2664991614216,7.874007874011811,18.411952639521967,2.23606797749979,10.198039027185569,10.04987562112089,7.0710678118654755,9.0,13.92838827718412,17.88854381999832,19.82422760159901,14.035668847618199,25.238858928247925,25.632011235952593
West Brom_16_17,32.41913015489465,33.19638534539566,24.1039415863879,10.198039027185569,9.899494936611665,11.357816691600547,8.831760866327848,12.96148139681572,13.74772708486752,7.280109889280518,6.164414002968976,5.916079783099616,4.69041575982343,7.810249675906654,10.770329614269007,16.431676725154983,17.233687939614086,13.96424004376894,23.558437978779494,26.13426869074396
Watford_16_17,37.53664875824692,37.013511046643494,29.478805945967352,14.89966442575134,13.19090595827292,12.68857754044952,11.661903789690601,18.601075237738275,9.9498743710662,13.152946437965905,2.8284271247461903,4.123105625617661,5.477225575051661,4.123105625617661,3.7416573867739413,9.38083151964686,10.816653826391969,12.041594578792296,16.76305461424021,20.518284528683193
West Ham_16_17,38.13135192987524,37.134889255254286,30.199337741083,16.278820596099706,14.035668847618199,12.884098726725126,12.206555615733702,20.808652046684813,8.602325267042627,15.362291495737216,4.123105625617661,5.477225575051661,7.54983443527075,6.0,3.0,8.774964387392123,9.899494936611665,13.19090595827292,15.811388300841896,20.445048300260872
Bournemouth_16_17,38.13135192987524,37.21558813185679,30.099833886584822,16.278820596099706,14.177446878757825,13.19090595827292,12.12435565298214,20.12461179749811,9.16515138991168,14.628738838327793,3.3166247903554,4.242640687119285,6.4031242374328485,5.0990195135927845,2.23606797749979,8.660254037844387,9.486832980505138,12.083045973594572,15.684387141358123,20.248456731316587
Stoke City_16_17,38.28837943815329,38.3275357934736,30.099833886584822,14.730919862656235,13.96424004376894,14.2828568570857,12.84523257866513,16.15549442140351,12.727922061357855,10.862780491200215,4.123105625617661,4.242640687119285,3.3166247903554,1.4142135623730951,5.385164807134504,9.643650760992955,11.489125293076057,9.899494936611665,17.146428199482248,19.6468827043885
Burnley_16_17,40.8166632639171,41.2189276910499,32.61901286060018,16.401219466856727,16.401219466856727,17.146428199482248,15.7797338380595,15.394804318340652,15.684387141358123,10.770329614269007,7.280109889280518,7.0710678118654755,5.0,2.0,7.280109889280518,9.0,11.74734012447073,8.12403840463596,16.431676725154983,17.378147196982766
Middlesbrough_16_17,39.761790704142086,41.352146256270665,31.51190251317746,16.55294535724685,18.05547008526779,20.024984394500787,17.663521732655695,9.695359714832659,21.047565179849187,6.4031242374328485,12.0,10.816653826391969,7.3484692283495345,8.774964387392123,13.92838827718412,16.24807680927192,17.804493814764857,9.219544457292887,22.561028345356956,22.11334438749598
