Team,Chelsea_21_22,Liverpool_21_22,Manchester City_21_22,West Ham_21_22,Brighton_21_22,Tottenham_21_22,Everton_21_22,Manchester Utd_21_22,Leicester City_21_22,Arsenal_21_22,Wolves_21_22,Brentford_21_22,Aston Villa_21_22,Watford_21_22,Crystal Palace_21_22,Southampton_21_22,Leeds United_21_22,Burnley_21_22,Newcastle Utd_21_22,Norwich City_21_22
Everton_18_19,13.92838827718412,14.696938456699069,10.677078252031311,3.0,6.708203932499369,6.082762530298219,2.23606797749979,3.3166247903554,3.1622776601683795,5.196152422706632,7.0,5.830951894845301,6.164414002968976,7.681145747868608,7.483314773547883,9.899494936611665,11.357816691600547,13.92838827718412,14.177446878757825,21.42428528562855
Wolves_18_19,16.431676725154983,19.078784028338912,12.727922061357855,7.54983443527075,1.0,5.0,8.54400374531753,9.9498743710662,9.273618495495704,5.196152422706632,2.23606797749979,3.7416573867739413,9.486832980505138,10.723805294763608,8.717797887081348,8.12403840463596,11.357816691600547,13.19090595827292,16.401219466856727,21.047565179849187
Manchester Utd_18_19,17.233687939614086,17.11724276862369,14.317821063276353,6.782329983125268,9.273618495495704,6.782329983125268,2.0,1.4142135623730951,1.0,5.830951894845301,9.273618495495704,8.306623862918075,4.58257569495584,5.0990195135927845,6.708203932499369,10.04987562112089,9.899494936611665,12.84523257866513,11.489125293076057,19.026297590440446
Leicester City_18_19,17.549928774784245,17.4928556845359,14.491376746189438,7.14142842854285,9.0,7.0,2.23606797749979,2.23606797749979,2.0,5.744562646538029,8.54400374531753,7.211102550927978,2.8284271247461903,4.123105625617661,5.0990195135927845,8.602325267042627,8.660254037844387,11.313708498984761,10.246950765959598,18.24828759089466
Brighton_18_19,19.748417658131498,20.92844953645635,16.186414056238647,9.0,5.744562646538029,4.123105625617661,5.916079783099616,7.0,6.164414002968976,3.0,4.58257569495584,4.242640687119285,3.7416573867739413,4.58257569495584,2.449489742783178,3.7416573867739413,5.385164807134504,7.874007874011811,9.9498743710662,15.652475842498529
Burnley_18_19,23.68543856465402,24.06241883103193,20.322401432901575,12.884098726725126,10.677078252031311,8.12403840463596,8.366600265340756,8.717797887081348,8.06225774829855,7.211102550927978,9.486832980505138,9.0,4.123105625617661,2.8284271247461903,3.3166247903554,5.385164807134504,2.449489742783178,5.385164807134504,5.0990195135927845,11.661903789690601
Crystal Palace_18_19,24.758836806279895,26.551836094703507,21.047565179849187,14.89966442575134,9.16515138991168,9.16515138991168,12.569805089976535,13.638181696985855,12.84523257866513,8.831760866327848,7.483314773547883,8.06225774829855,9.433981132056603,9.695359714832659,7.0,3.3166247903554,5.830951894845301,5.385164807134504,11.224972160321824,13.341664064126334
West Ham_18_19,23.895606290697042,24.919871588754223,20.322401432901575,13.416407864998739,9.486832980505138,8.12403840463596,9.899494936611665,10.677078252031311,9.9498743710662,7.3484692283495345,7.874007874011811,7.681145747868608,5.916079783099616,5.830951894845301,3.605551275463989,2.23606797749979,2.0,3.3166247903554,7.3484692283495345,11.916375287812984
Southampton_18_19,25.80697580112788,27.018512172212592,22.181073012818835,15.394804318340652,10.723805294763608,9.539392014169456,12.041594578792296,12.84523257866513,12.083045973594572,9.0,9.1104335791443,9.273618495495704,8.12403840463596,7.810249675906654,5.830951894845301,3.4641016151377544,3.0,2.449489742783178,8.06225774829855,10.63014581273465
Cardiff City_18_19,27.748873851023216,28.035691537752374,24.372115213907882,17.0,14.177446878757825,11.704699910719626,12.449899597988733,12.68857754044952,12.083045973594572,11.0,12.84523257866513,12.569805089976535,8.12403840463596,6.708203932499369,7.0710678118654755,7.615773105863909,3.605551275463989,4.242640687119285,3.3166247903554,7.810249675906654
