Team,Chelsea_21_22,Liverpool_21_22,Manchester Utd_21_22,Brighton_21_22,Manchester City_21_22,Everton_21_22,Tottenham_21_22,West Ham_21_22,Brentford_21_22,Aston Villa_21_22,Watford_21_22,Leicester City_21_22,Arsenal_21_22,Crystal Palace_21_22,Southampton_21_22,Wolves_21_22,Leeds United_21_22,Newcastle Utd_21_22,Burnley_21_22,Norwich City_21_22
Brighton_19_20,12.727922061357855,12.727922061357855,12.0,8.306623862918075,10.488088481701515,7.14142842854285,4.898979485566356,6.782329983125268,6.708203932499369,3.7416573867739413,1.4142135623730951,1.0,3.3166247903554,0.0,2.449489742783178,4.69041575982343,4.47213595499958,5.916079783099616,4.58257569495584,8.366600265340756
Aston Villa_19_20,13.038404810405298,13.038404810405298,12.884098726725126,8.774964387392123,10.488088481701515,8.54400374531753,5.0990195135927845,8.12403840463596,5.744562646538029,5.0990195135927845,3.4641016151377544,3.0,4.123105625617661,2.449489742783178,0.0,2.449489742783178,6.164414002968976,7.54983443527075,4.358898943540674,9.16515138991168
Newcastle Utd_19_20,13.92838827718412,13.92838827718412,13.341664064126334,9.433981132056603,11.575836902790225,8.54400374531753,5.477225575051661,8.12403840463596,7.280109889280518,5.0990195135927845,2.8284271247461903,2.23606797749979,3.0,1.4142135623730951,2.0,3.7416573867739413,4.242640687119285,5.744562646538029,3.3166247903554,7.483314773547883
Wolves_19_20,14.730919862656235,14.730919862656235,13.601470508735444,10.862780491200215,12.449899597988733,8.602325267042627,7.810249675906654,7.681145747868608,9.486832980505138,5.385164807134504,3.605551275463989,3.7416573867739413,5.0990195135927845,3.0,4.58257569495584,6.4031242374328485,2.23606797749979,3.1622776601683795,3.7416573867739413,6.4031242374328485
Watford_19_20,16.30950643030009,16.30950643030009,15.427248620541512,12.041594578792296,13.92838827718412,10.44030650891055,8.12403840463596,9.695359714832659,10.04987562112089,7.0710678118654755,4.898979485566356,4.58257569495584,4.58257569495584,3.7416573867739413,4.47213595499958,5.477225575051661,2.449489742783178,3.605551275463989,1.7320508075688772,4.898979485566356
Everton_20_21,6.324555320336759,6.324555320336759,3.1622776601683795,7.681145747868608,7.3484692283495345,5.0,11.74734012447073,5.830951894845301,11.445523142259598,8.48528137423857,10.677078252031311,11.445523142259598,14.035668847618199,12.083045973594572,13.490737563232042,15.748015748023622,14.352700094407323,14.866068747318506,16.401219466856727,19.026297590440446
Aston Villa_20_21,4.123105625617661,4.123105625617661,1.7320508075688772,5.0990195135927845,4.58257569495584,3.4641016151377544,9.539392014169456,4.58257569495584,8.602325267042627,6.708203932499369,9.0,9.695359714832659,12.328828005937952,10.344080432788601,11.357816691600547,13.45362404707371,13.379088160259652,14.142135623730951,14.7648230602334,18.027756377319946
Liverpool_20_21,12.409673645990857,12.409673645990857,9.486832980505138,11.0,12.165525060596439,6.708203932499369,12.24744871391589,6.6332495807108,13.74772708486752,8.366600265340756,9.486832980505138,10.246950765959598,12.36931687685298,10.677078252031311,12.884098726725126,15.297058540778355,10.677078252031311,10.63014581273465,14.035668847618199,14.89966442575134
Leicester City_20_21,8.06225774829855,8.06225774829855,5.744562646538029,7.0710678118654755,7.14142842854285,2.449489742783178,9.219544457292887,1.7320508075688772,9.273618495495704,4.58257569495584,6.708203932499369,7.615773105863909,10.488088481701515,8.06225774829855,9.643650760992955,12.041594578792296,10.04987562112089,10.488088481701515,12.083045973594572,14.730919862656235
Arsenal_20_21,7.54983443527075,7.54983443527075,6.708203932499369,3.7416573867739413,5.916079783099616,2.449489742783178,5.0,3.3166247903554,5.0990195135927845,2.23606797749979,4.123105625617661,4.69041575982343,7.3484692283495345,5.385164807134504,6.4031242374328485,8.54400374531753,9.0,10.099504938362077,9.899494936611665,13.45362404707371
Wolves_20_21,10.04987562112089,10.04987562112089,9.433981132056603,4.69041575982343,8.54400374531753,5.0990195135927845,2.23606797749979,6.082762530298219,5.0990195135927845,3.605551275463989,3.3166247903554,3.1622776601683795,4.69041575982343,4.123105625617661,5.196152422706632,7.0,7.810249675906654,9.273618495495704,8.48528137423857,11.789826122551595
Tottenham_20_21,9.1104335791443,9.1104335791443,6.708203932499369,9.797958971132712,8.306623862918075,5.477225575051661,12.206555615733702,4.123105625617661,11.661903789690601,7.14142842854285,9.219544457292887,10.198039027185569,13.19090595827292,10.44030650891055,11.874342087037917,14.247806848775006,11.874342087037917,11.916375287812984,13.92838827718412,16.401219466856727
Chelsea_20_21,9.486832980505138,9.486832980505138,7.0710678118654755,8.774964387392123,8.48528137423857,4.123105625617661,10.488088481701515,2.8284271247461903,10.63014581273465,5.477225575051661,7.3484692283495345,8.306623862918075,11.180339887498949,8.602325267042627,10.295630140987,12.727922061357855,9.899494936611665,10.04987562112089,12.206555615733702,14.491376746189438
Manchester City_20_21,9.486832980505138,9.486832980505138,8.12403840463596,5.744562646538029,7.874007874011811,3.0,5.477225575051661,3.1622776601683795,6.708203932499369,1.4142135623730951,2.8284271247461903,3.605551275463989,6.4031242374328485,4.242640687119285,6.0,8.366600265340756,7.0710678118654755,8.06225774829855,8.660254037844387,11.661903789690601
West Ham_20_21,8.54400374531753,8.54400374531753,7.0,7.0710678118654755,6.708203932499369,3.1622776601683795,8.306623862918075,1.0,7.874007874011811,3.0,5.196152422706632,6.164414002968976,9.273618495495704,6.4031242374328485,7.681145747868608,10.04987562112089,8.774964387392123,9.273618495495704,10.198039027185569,13.379088160259652
Leeds United_20_21,10.44030650891055,10.44030650891055,8.774964387392123,7.3484692283495345,8.774964387392123,3.7416573867739413,7.0,3.0,8.12403840463596,2.23606797749979,3.3166247903554,4.242640687119285,7.0710678118654755,4.58257569495584,6.557438524302,9.0,6.4031242374328485,7.0710678118654755,8.48528137423857,11.090536506409418
Southampton_20_21,10.770329614269007,10.770329614269007,9.273618495495704,7.14142842854285,9.055385138137417,4.123105625617661,6.164414002968976,3.7416573867739413,7.681145747868608,2.0,2.449489742783178,3.3166247903554,6.082762530298219,3.7416573867739413,5.830951894845301,8.246211251235321,5.830951894845301,6.708203932499369,7.810249675906654,10.488088481701515
Crystal Palace_20_21,11.0,11.0,10.04987562112089,6.48074069840786,9.1104335791443,5.0990195135927845,4.123105625617661,5.196152422706632,6.164414002968976,2.23606797749979,1.0,1.4142135623730951,4.242640687119285,2.23606797749979,4.123105625617661,6.4031242374328485,5.744562646538029,7.0710678118654755,6.782329983125268,10.04987562112089
Newcastle Utd_20_21,11.180339887498949,11.180339887498949,9.848857801796104,7.0710678118654755,9.433981132056603,4.69041575982343,5.385164807134504,4.58257569495584,7.3484692283495345,2.23606797749979,1.7320508075688772,2.449489742783178,5.0990195135927845,3.0,5.196152422706632,7.54983443527075,5.385164807134504,6.48074069840786,7.211102550927978,9.9498743710662
Manchester Utd_20_21,12.884098726725126,12.884098726725126,10.770329614269007,9.643650760992955,11.575836902790225,5.916079783099616,8.717797887081348,5.477225575051661,10.816653826391969,5.0990195135927845,5.0990195135927845,5.744562646538029,7.681145747868608,6.0,8.366600265340756,10.677078252031311,5.656854249492381,5.916079783099616,9.0,10.099504938362077
Brighton_20_21,13.784048752090222,13.784048752090222,12.083045973594572,10.816653826391969,11.832159566199232,7.280109889280518,9.273618495495704,6.0,10.63014581273465,5.0990195135927845,4.69041575982343,5.385164807134504,7.54983443527075,5.0990195135927845,7.0710678118654755,9.273618495495704,4.242640687119285,4.123105625617661,7.0,8.602325267042627
West Brom_20_21,17.72004514666935,17.72004514666935,16.30950643030009,13.601470508735444,15.620499351813308,11.180339887498949,10.099504938362077,10.392304845413264,12.529964086141668,8.366600265340756,6.48074069840786,6.4031242374328485,6.4031242374328485,5.830951894845301,7.3484692283495345,8.602325267042627,1.4142135623730951,1.0,4.58257569495584,3.7416573867739413
Sheffield Utd_20_21,16.73320053068151,16.73320053068151,16.55294535724685,12.449899597988733,14.071247279470288,12.041594578792296,8.12403840463596,11.40175425099138,9.1104335791443,8.48528137423857,6.48074069840786,5.916079783099616,5.385164807134504,5.0990195135927845,3.7416573867739413,2.8284271247461903,6.164414002968976,7.280109889280518,2.23606797749979,7.0710678118654755
Burnley_20_21,17.0,17.0,16.401219466856727,12.727922061357855,14.45683229480096,11.575836902790225,8.54400374531753,10.816653826391969,10.099504938362077,8.06225774829855,5.916079783099616,5.477225575051661,5.0990195135927845,4.58257569495584,4.358898943540674,4.58257569495584,4.123105625617661,5.0990195135927845,0.0,5.196152422706632
Fulham_20_21,18.138357147217054,18.138357147217054,17.0,13.92838827718412,15.84297951775486,11.916375287812984,10.04987562112089,11.090536506409418,12.24744871391589,8.774964387392123,6.708203932499369,6.48074069840786,6.164414002968976,5.744562646538029,6.708203932499369,7.54983443527075,2.23606797749979,2.449489742783178,3.1622776601683795,3.0
