Team,Manchester City_21_22,Liverpool_21_22,Chelsea_21_22,Tottenham_21_22,West Ham_21_22,Manchester Utd_21_22,Arsenal_21_22,Leicester City_21_22,Wolves_21_22,Brentford_21_22,Brighton_21_22,Crystal Palace_21_22,Aston Villa_21_22,Everton_21_22,Leeds United_21_22,Southampton_21_22,Watford_21_22,Burnley_21_22,Newcastle Utd_21_22,Norwich City_21_22
Watford_19_20,43.104524124504614,49.03060268852505,43.94314508543966,25.787593916455254,29.03446228191595,25.475478405713993,22.293496809607955,22.40535650240808,20.223748416156685,18.138357147217054,17.74823934929885,18.24828759089466,16.401219466856727,14.352700094407323,11.74734012447073,10.488088481701515,12.68857754044952,8.717797887081348,9.0,2.449489742783178
Liverpool_20_21,12.727922061357855,12.0,9.539392014169456,16.522711641858304,10.344080432788601,13.152946437965905,17.578395831246947,16.431676725154983,28.372521918222215,20.71231517720798,26.589471600616662,20.615528128088304,21.840329667841555,24.041630560342615,26.720778431774775,28.879058156387302,27.874719729532707,31.368774282716245,33.54101966249684,38.91015291668744
Manchester Utd_20_21,15.811388300841896,17.435595774162696,14.247806848775006,13.601470508735444,8.660254037844387,9.219544457292887,14.035668847618199,12.884098726725126,26.1725046566048,17.804493814764857,24.06241883103193,17.916472867168917,18.466185312619388,20.248456731316587,23.366642891095847,25.495097567963924,24.351591323771842,28.42534080710379,29.748949561287034,34.899856733230294
Manchester City_20_21,10.770329614269007,20.639767440550294,13.74772708486752,7.810249675906654,7.810249675906654,12.12435565298214,11.532562594670797,17.320508075688775,17.05872210923198,15.524174696260024,16.76305461424021,16.09347693943108,18.138357147217054,21.118712081942874,21.540659228538015,22.315913604421397,26.476404589747453,25.729360660537214,31.448370387032774,33.67491648096547
Tottenham_20_21,11.532562594670797,18.138357147217054,12.083045973594572,8.94427190999916,4.242640687119285,9.695359714832659,11.045361017187261,14.035668847618199,18.81488772222678,13.92838827718412,17.60681686165901,14.071247279470288,16.24807680927192,19.261360284258224,20.322401432901575,21.79449471770337,24.0,24.515301344262525,29.427877939124322,33.03028912982749
Leicester City_20_21,14.7648230602334,19.595917942265423,14.52583904633395,8.06225774829855,1.7320508075688772,5.385164807134504,8.774964387392123,10.099504938362077,19.72308292331602,12.206555615733702,17.74823934929885,12.36931687685298,13.74772708486752,16.30950643030009,18.384776310850235,20.248456731316587,21.0,23.15167380558045,26.476404589747453,30.757112998459398
Everton_20_21,15.84297951775486,22.11334438749598,16.55294535724685,5.0990195135927845,2.449489742783178,4.47213595499958,6.164414002968976,9.9498743710662,17.204650534085253,10.488088481701515,15.297058540778355,10.954451150103322,12.24744871391589,14.866068747318506,16.583123951777,18.138357147217054,20.049937655763422,21.470910553583888,25.25866188063018,28.792360097775937
Chelsea_20_21,15.132745950421556,18.788294228055936,14.071247279470288,10.488088481701515,3.7416573867739413,7.874007874011811,10.770329614269007,10.63014581273465,20.049937655763422,12.328828005937952,18.05547008526779,12.083045973594572,14.071247279470288,16.881943016134134,18.57417562100671,20.615528128088304,20.92844953645635,22.737634001804146,26.60826939130014,31.32091952673165
Aston Villa_20_21,15.524174696260024,20.322401432901575,15.165750888103101,8.602325267042627,2.449489742783178,6.782329983125268,8.94427190999916,10.04987562112089,18.16590212458495,10.770329614269007,16.186414056238647,10.677078252031311,12.727922061357855,15.652475842498529,17.11724276862369,19.0,20.049937655763422,21.37755832643195,25.612496949731394,29.88310559496787
Southampton_20_21,17.549928774784245,23.874672772626646,18.24828759089466,5.0,3.605551275463989,5.196152422706632,5.0,9.16515138991168,14.798648586948742,7.810249675906654,12.68857754044952,8.18535277187245,10.04987562112089,13.038404810405298,14.142135623730951,15.684387141358123,18.138357147217054,18.708286933869708,23.345235059857504,26.720778431774775
West Ham_20_21,21.656407827707714,27.586228448267445,22.22611077089287,6.6332495807108,7.3484692283495345,5.830951894845301,3.7416573867739413,7.280109889280518,13.19090595827292,3.7416573867739413,10.295630140987,4.242640687119285,6.0,9.1104335791443,10.04987562112089,11.789826122551595,14.2828568570857,14.730919862656235,19.339079605813716,22.693611435820433
Leeds United_20_21,25.98076211353316,27.294688127912362,24.372115213907882,15.427248620541512,12.24744871391589,8.246211251235321,12.409673645990857,4.358898943540674,24.166091947189145,12.409673645990857,20.83266665599966,12.0,11.045361017187261,11.357816691600547,15.588457268119896,18.466185312619388,13.490737563232042,20.12461179749811,18.81488772222678,25.632011235952593
Wolves_20_21,27.51363298439521,35.17101079013795,29.223278392404914,10.198039027185569,14.89966442575134,12.884098726725126,7.874007874011811,13.45362404707371,7.615773105863909,6.164414002968976,4.242640687119285,7.3484692283495345,7.483314773547883,9.1104335791443,6.708203932499369,5.916079783099616,14.142135623730951,10.44030650891055,17.146428199482248,17.05872210923198
Arsenal_20_21,26.70205984563738,34.336569426778794,28.35489375751565,10.295630140987,14.422205101855956,13.19090595827292,8.366600265340756,13.74772708486752,6.48074069840786,5.830951894845301,2.8284271247461903,6.782329983125268,7.874007874011811,10.04987562112089,7.280109889280518,6.708203932499369,14.7648230602334,10.344080432788601,18.05547008526779,18.24828759089466
Newcastle Utd_20_21,29.58039891549808,35.34119409414458,30.23243291566195,12.569805089976535,15.165750888103101,11.489125293076057,8.602325267042627,9.539392014169456,13.564659966250536,5.0990195135927845,9.899494936611665,5.656854249492381,3.1622776601683795,3.0,3.3166247903554,5.385164807134504,8.366600265340756,8.774964387392123,12.083045973594572,14.730919862656235
Crystal Palace_20_21,30.495901363953813,35.185224171518364,30.610455730027933,14.177446878757825,15.652475842498529,11.180339887498949,9.9498743710662,7.874007874011811,17.11724276862369,7.14142842854285,13.45362404707371,7.280109889280518,4.123105625617661,1.4142135623730951,5.830951894845301,8.366600265340756,6.4031242374328485,10.677078252031311,10.723805294763608,15.297058540778355
Burnley_20_21,34.698703145794944,42.638011210655684,36.61966684720111,17.804493814764857,22.561028345356956,20.46948949045872,15.652475842498529,19.8997487421324,9.1104335791443,12.68857754044952,7.54983443527075,13.379088160259652,13.0,13.19090595827292,8.94427190999916,5.830951894845301,15.905973720586866,8.366600265340756,16.401219466856727,12.569805089976535
Brighton_20_21,33.25657829663178,38.39270764090493,33.54101966249684,17.349351572897472,19.0,16.15549442140351,13.674794331177344,12.884098726725126,14.866068747318506,8.18535277187245,11.357816691600547,7.810249675906654,6.708203932499369,6.164414002968976,3.1622776601683795,5.0990195135927845,6.708203932499369,3.7416573867739413,9.539392014169456,12.569805089976535
Fulham_20_21,35.52463933666322,41.593268686170845,36.345563690772494,19.05255888325765,21.840329667841555,19.209372712298546,15.7797338380595,16.673332000533065,13.601470508735444,10.816653826391969,10.63014581273465,10.816653826391969,9.9498743710662,9.38083151964686,5.0990195135927845,4.0,9.9498743710662,1.4142135623730951,10.63014581273465,10.198039027185569
West Brom_20_21,45.387222871640866,50.25932749251625,45.70557952810576,28.231188426986208,30.740852297878796,26.589471600616662,24.351591323771842,22.715633383201094,24.71841418861655,20.322401432901575,21.840329667841555,20.273134932713294,17.916472867168917,15.165750888103101,14.142135623730951,13.92838827718412,11.874342087037917,12.083045973594572,6.4031242374328485,4.69041575982343
Sheffield Utd_20_21,47.38143096192854,53.094255809833136,48.08326112068523,31.016124838541646,33.76388603226827,30.95157508108432,27.748873851023216,27.586228448267445,23.366642891095847,22.759613353482084,21.447610589527216,22.58317958127243,21.494185260204677,20.024984394500787,16.76305461424021,15.524174696260024,17.4928556845359,11.789826122551595,13.92838827718412,9.433981132056603
