Team,Chelsea_21_22,Manchester City_21_22,Liverpool_21_22,Tottenham_21_22,West Ham_21_22,Arsenal_21_22,Manchester Utd_21_22,Wolves_21_22,Brighton_21_22,Leicester City_21_22,Crystal Palace_21_22,Brentford_21_22,Aston Villa_21_22,Everton_21_22,Leeds United_21_22,Southampton_21_22,Watford_21_22,Burnley_21_22,Norwich City_21_22,Newcastle Utd_21_22
Chelsea_16_17,5.196152422706632,4.69041575982343,11.445523142259598,19.313207915827967,13.601470508735444,20.663978319771825,20.049937655763422,23.874672772626646,24.535688292770594,22.825424421026653,23.958297101421877,24.758836806279895,25.238858928247925,27.477263328068172,28.337254630609507,28.337254630609507,28.89636655359978,31.622776601683793,37.960505792204614,36.68787265568828
Arsenal_16_17,8.246211251235321,7.280109889280518,10.198039027185569,18.275666882497067,11.045361017187261,18.867962264113206,16.76305461424021,23.345235059857504,23.345235059857504,19.6468827043885,21.37755832643195,22.494443758403985,22.40535650240808,24.73863375370596,26.30589287593181,26.30589287593181,25.768197453450252,29.171904291629644,35.52463933666322,33.481338085566414
Liverpool_16_17,12.529964086141668,11.832159566199232,10.04987562112089,19.672315572906,11.704699910719626,19.4164878389476,15.427248620541512,25.41653005427767,24.779023386727733,18.411952639521967,21.354156504062622,22.825424421026653,21.840329667841555,24.186773244895647,26.70205984563738,26.70205984563738,24.677925358506133,29.154759474226502,35.05709628591621,32.155870381627054
Manchester City_16_17,9.9498743710662,7.3484692283495345,13.379088160259652,15.0,8.06225774829855,15.588457268119896,14.071247279470288,20.346989949375804,20.248456731316587,16.881943016134134,18.49324200890693,19.519221295943137,19.519221295943137,21.79449471770337,23.2163735324878,23.2163735324878,23.043437243605826,26.30589287593181,32.449961479175904,30.822070014844883
Tottenham_16_17,11.532562594670797,7.3484692283495345,19.519221295943137,10.816653826391969,7.681145747868608,12.84523257866513,15.231546211727817,13.564659966250536,14.491376746189438,17.11724276862369,15.684387141358123,15.84297951775486,17.74823934929885,19.72308292331602,19.1049731745428,19.1049731745428,21.840329667841555,22.58317958127243,29.478805945967352,29.393876913398138
Manchester Utd_16_17,20.97617696340303,16.881943016134134,26.30589287593181,5.0990195135927845,6.782329983125268,4.898979485566356,9.433981132056603,8.06225774829855,6.4031242374328485,9.695359714832659,6.4031242374328485,6.164414002968976,8.602325267042627,10.198039027185569,9.38083151964686,9.38083151964686,12.806248474865697,13.076696830622021,19.6468827043885,20.024984394500787
West Brom_16_17,21.42428528562855,17.4928556845359,25.98076211353316,6.4031242374328485,6.4031242374328485,5.196152422706632,8.12403840463596,9.486832980505138,7.3484692283495345,8.306623862918075,5.0990195135927845,5.385164807134504,7.280109889280518,9.1104335791443,9.1104335791443,9.1104335791443,11.445523142259598,12.328828005937952,19.1049731745428,18.81488772222678
Everton_16_17,22.912878474779202,18.76166303929372,28.513154858766505,5.196152422706632,9.0,5.0,10.677078252031311,6.48074069840786,4.242640687119285,10.344080432788601,6.0,5.0,8.306623862918075,9.433981132056603,7.54983443527075,7.54983443527075,12.36931687685298,11.575836902790225,18.027756377319946,19.131126469708992
Stoke City_16_17,25.573423705088842,21.42428528562855,30.364452901377952,6.324555320336759,10.488088481701515,4.242640687119285,9.643650760992955,8.306623862918075,5.0,8.48528137423857,4.358898943540674,3.1622776601683795,5.830951894845301,6.48074069840786,5.0990195135927845,5.0990195135927845,9.695359714832659,9.433981132056603,15.033296378372908,16.278820596099706
Bournemouth_16_17,26.019223662515376,22.181073012818835,29.068883707497267,9.1104335791443,9.848857801796104,5.744562646538029,6.164414002968976,12.569805089976535,9.273618495495704,4.358898943540674,2.8284271247461903,4.123105625617661,2.23606797749979,4.123105625617661,7.0,7.0,6.4031242374328485,9.486832980505138,14.866068747318506,13.92838827718412
